id,created_at,text
925087281819500545,2017-10-30 19:49:29,RT @SpaceX: Webcast returns in ~15 minutes for second stage engine restart.
925087255055646720,2017-10-30 19:49:23,RT @SpaceX: Falcon 9 first stage has landed on the Of Course I Still Love You droneship.
925069251513270272,2017-10-30 18:37:51,RT @SpaceX: ~1 hour until launch of Koreasat-5A. Launch webcast will go live about 15 minutes before liftoff → https://t.co/gtC39uBC7z
925005818902093826,2017-10-30 14:25:47,RT @SpaceX: Falcon 9 and Koreasat-5A went vertical last night on Pad 39A. Today’s launch window opens at 3:34 p.m. EDT → https://t.co/gtC39…
924759343127412736,2017-10-29 22:06:23,I have to admit the Nintendo Switch is awesome.  Spent all weekend playing Mario Kart instead of binge watching Stranger Things
924757536053460992,2017-10-29 21:59:12,"RT @awealthofcs: If you put $10k into AMZN at the IPO...

you wouldn't hold it anymore b/c you would've panicked &amp; sold when it fell 95% in…"
924434763158392833,2017-10-29 00:36:37,@darrenrovell Your cholesterol levels must be higher than mine
924407887937519616,2017-10-28 22:49:49,#truth https://t.co/0Noa4nxcSC
924010931964833794,2017-10-27 20:32:28,know thy boundaries https://t.co/MqlLzl7Q18
923620007300485120,2017-10-26 18:39:04,"#3 -- coke:  https://t.co/Y7qn5JDkYi

https://t.co/s4VfOJ0d7L"
923619892129132544,2017-10-26 18:38:36,"buffett's top holdings: 
#1 - heinz: https://t.co/yWYT4UEbae  
#2 -- wells fargo:  fake account scandal: https://t.co/YnxjFXt86k"
923616128705990657,2017-10-26 18:23:39,"meanwhile, he pushes sugar/fast food addictions.  coke, diary queen, see's candies.  https://t.co/c6tORcmRjG https://t.co/cwYmYOZjwM"
923612294688452608,2017-10-26 18:08:25,got my popcorn ready. https://t.co/yIsKRiduyc
923347979569840128,2017-10-26 00:38:07,"RT @phil_hellmuth: Told my friends I could have @WSOP bracelet number 15 on my wrist by 2 AM.  53 players left, and its 9:37 PM in @PokerRo…"
923024550211633152,2017-10-25 03:12:56,"2/ I say:  ""The degree of civilization in a society is revealed by exiting crowded stadiums""."
923024218349903872,2017-10-25 03:11:37,"1/ Fyodor Dostoyevsky said: ""The degree of civilisation in a society is revealed by entering its prisons."""
923023929962139649,2017-10-25 03:10:28,Humans leaving a stadium are the best humanity has to offer.
923023929605701632,2017-10-25 03:10:28,Human leaving a crowded stadium are the best humanity has to offer.
923023926401253376,2017-10-25 03:10:27,Let's go @dodgers!!! https://t.co/afegumal5R
922665561208717312,2017-10-24 03:26:26,Blockchain for ID is inevitable.  Who wants another Equifax? https://t.co/MD5QMLiTVr
922614307065446400,2017-10-24 00:02:46,Wow.   I guess I'm not going to retire in Saudi Arabia anymore. https://t.co/9D7jXY32Rh
922521131940069378,2017-10-23 17:52:32,I wager attentive silicon valley Uber drivers know all the secrets in the valley.
922504675147915264,2017-10-23 16:47:08,fired up to build this with @dfiden @C9Jack and the entire @cloud9 family.  #letsdothis https://t.co/krjqIAX8Qw
922135172228661248,2017-10-22 16:18:52,"RT @dfiden: Good run, but lots to learn for next year. @Cloud9"
922134935686615040,2017-10-22 16:17:55,Great run! https://t.co/ITHnh5wSUa
922056201889751040,2017-10-22 11:05:04,.@C9Sneaky plays out of his mind in game 3! https://t.co/oj9DGitdoL
922044730669645824,2017-10-22 10:19:29,"RT @dfiden: That is right. Game 1 couldn’t have be closer, game 2 looked great. @C9Sneaky @C9Jensen @Smoothie @ContractzLoL @C9Impact"
922043610639372289,2017-10-22 10:15:02,nailbiter! https://t.co/FvVPAWVyNl
921955961660571648,2017-10-22 04:26:45,Let's go @Cloud9 @C9Jack !!! https://t.co/tRMP8F7ynK
921901547658678273,2017-10-22 00:50:31,Captain obvious. https://t.co/HinxBx7u2Y
921899978217238528,2017-10-22 00:44:17,"RT @lolesports: Team WE &amp; @Cloud9 face off in the last Quarterfinals match of #Worlds2017 at 1AM PT / 10AM CEST! 

#WEWIN or #C9WIN? https:…"
921459123463471104,2017-10-20 19:32:29,"I clearly need to wear this more often.  Did $BTC just hit $6,000?"
920918170688356353,2017-10-19 07:42:56,"RT @lolesports: The 2017 World Championship Quarterfinals begin today at 1AM PDT / 10AM CEST in Guangzhou! #Worlds2017

📺 https://t.co/UNRh…"
920309464099471361,2017-10-17 15:24:09,@TuurDemeester Better than zero
920299712845983744,2017-10-17 14:45:24,Sad but #btc $6000 no longer gets me out of bed
920125611137306624,2017-10-17 03:13:35,"RT @pud: Hate these urinals, the pee sprays everywhere https://t.co/3uap1IpLmM"
920107699383164928,2017-10-17 02:02:24,"RT @Cloud9: #C9RL secured 1st Place in the #RLCS NA Regional Championship! Check out the highlights from their playoff matches.
📺https://t.…"
920083288588394496,2017-10-17 00:25:24,RT @markgurman: Playoffs confirmed https://t.co/0BVcwt23rf
920075188342988800,2017-10-16 23:53:13,go get 'em @kimbal! https://t.co/XB2fIt5Bzp
920032692070055937,2017-10-16 21:04:21,"RT @Cloud9: Roses are red 
Violets are blue 
We're all super lucky 
To have a CEO like you
#NationalBossDay 
@C9Jack https://t.co/dadoIMo7rN"
919977185141600256,2017-10-16 17:23:47,RT @C9Jack: I just found out I was given fake change back from my taxi driver.   It looks real but after feeling real bills it’s too smooth…
919668952355057664,2017-10-15 20:58:59,"This is how I view successive #btc Bitcoin forks.  Segwit, Bitcoin Cash, and Bitcoin Gold.  Ppl can argue about the… https://t.co/yj5Zd1qXBb"
919600739395125248,2017-10-15 16:27:56,RT @Cloud9: #C9LoL will face Team WE in the #Worlds2017 Quarterfinals on Oct. 22nd at 1:00AM PST! Tune in as we fight to keep the NA dream…
919504679607746560,2017-10-15 10:06:13,RT @Smoothie: LET'S GOOOOOOOOOOOOOOOOOOOOOOOOOO
919499907001548801,2017-10-15 09:47:15,"RT @ESPN_Esports: Your #Worlds2017 quarterfinalists:

No. 1 seeds: SKT, Longzhu, RNG, Team WE

No. 2 seeds: C9, Fnatic, Misfits, Samsung"
919498259042787330,2017-10-15 09:40:43,way to go @cloud9 #keephopealive https://t.co/MwrGgeJPiC
919482703719809025,2017-10-15 08:38:54,RT @Cloud9: #C9LoL take down @ahq_eSportsClub in dominating fashion in the #Worlds2017 Group Stage! #C9WIN https://t.co/9fjBQPRiIN
919482242128232448,2017-10-15 08:37:04,@C9Jack ibid.
919474089164652544,2017-10-15 08:04:40,@Cloud9 @ahq_eSportsClub do or die.  #letsdothis
919470536186408960,2017-10-15 07:50:33,c'mon guys!  let's do this! https://t.co/yXPR2fKDT6
919402222852513793,2017-10-15 03:19:06,"RT @Cloud9: Less than an hour before our #Worlds2017 group kicks off!

༼ つ ◕_◕ ༽つ NA SEND US YOUR ENERGY ༼ つ ◕_◕ ༽つ

Schedule: https://t.co…"
919380477873553409,2017-10-15 01:52:41,#NewProfilePic https://t.co/ZDRBMl0Ubu
919380294653718528,2017-10-15 01:51:58,Let's go @Cloud9 9pm tonight!  https://t.co/3f8lGSyByN https://t.co/R8nIAlAtE6
919315401380544513,2017-10-14 21:34:06,This is good shit.  internet 3.0 https://t.co/iCuQAOf2ZT
919241685980274688,2017-10-14 16:41:11,"With all the craziness in the world today, it is good to see @JBPritzker doing the right thing. https://t.co/xVX5QFgS0u"
919170172899885056,2017-10-14 11:57:01,Go forth and smite your foes down with vengeance and glory #worlds2017 @cloud9 https://t.co/fIn16cKdT3
919167360900067329,2017-10-14 11:45:50,RT @Cloud9: Our fellow #NALCS teams fought hard. Tomorrow is our chance to make our region proud. #C9WIN https://t.co/2bscAR5GiQ
918965524477853696,2017-10-13 22:23:49,"RT @Cloud9: #C9LoL prepping for tomorrow like....
#HappyFridayThe13th

Schedule: https://t.co/pMIGPPdWU5 https://t.co/mrp61wnLl2"
918872549500448768,2017-10-13 16:14:22,Now these are some ass-kicking shoes #brucelee #enterthedragon #kicks -- thank you @goatapp https://t.co/DoKWIcT7yd
918869508059676672,2017-10-13 16:02:17,"RT @starkness: We're bringing instant, high volume bitcoin transactions one step closer today with our @Lightning desktop app! https://t.co…"
918670436983980032,2017-10-13 02:51:14,Did you catch it?  Down to $5780 now lol
918669882241179648,2017-10-13 02:49:02,Don't blink now but #bitcoin just hit $5800 #btc
918639196096512000,2017-10-13 00:47:06,Sick https://t.co/woVAJ4n5uw
918588039709868032,2017-10-12 21:23:49,hell yea! https://t.co/k7aPtXHKrW
918478491317702657,2017-10-12 14:08:31,Good morning Bitcoin $5200 https://t.co/g27xDvPn5Q
918323034510974976,2017-10-12 03:50:47,"I remember when news like this used to crash the price of Bitcoin.  Today, it is a buying signal.  #signofthetimes https://t.co/LhPzm8oNN2"
918284027370414081,2017-10-12 01:15:47,May need to sit in my @Tesla all week.  #biodefensemode  https://t.co/Ev4mnsvv3c
918247936466722816,2017-10-11 22:52:22,https://t.co/X9pE2TpAoH   go time!!!
918233886290714624,2017-10-11 21:56:33,RT @SpaceX: T-60 minutes until Falcon 9 launch of EchoStar 105/SES-11. Launch webcast will go live ~15 minutes before liftoff → https://t.c…
917839878301261825,2017-10-10 19:50:54,Love this! https://t.co/D4A9r78twM
917607627877605376,2017-10-10 04:28:01,"RT @ESPN_Esports: Take a look back at Huni's Cho'Gath in SKT vs ahq, or Cloud9's big win over EDG.

Watch: https://t.co/N8xyEufe3K"
917524378757107712,2017-10-09 22:57:13,@criscarter80 @FOXSports @FTFonFS1 Amazing that athletes call this good news.  Ouch.
917484568055234560,2017-10-09 20:19:01,"RT @neiltyson: FYI: A Cow can jump over the Moon if she aims where the Moon will be in three days, then leaps at about 25,000 miles per hour"
917406960294621184,2017-10-09 15:10:38,RT @SpaceX: Falcon 9 first stage has landed on Just Read the Instructions. https://t.co/CS40cSiqSP
917406919031013376,2017-10-09 15:10:28,RT @SpaceX: Successful deployment of 10 @IridiumComm NEXT satellites to low-Earth orbit confirmed. https://t.co/w6pzeefmzO
917189177011093504,2017-10-09 00:45:15,RT @elonmusk: The Model 3 body line slowed down to 1/10th speed https://t.co/VVTthqFzF7
916914583125626880,2017-10-08 06:34:06,"RT @phil_hellmuth: Hello basket!!!  #CelebrationTime #RunningAroundCelebrating #BigShot $15,000 https://t.co/U8WNjpxa7S"
916914546375254016,2017-10-08 06:33:57,"RT @phil_hellmuth: Just hit this 3 pointer for $15,000!! #DrinkingInPittsburgh #ColdThree #NoWarmUp @DougPolkPoker @tonkaaaap @PokerNight_T…"
916717241730719744,2017-10-07 17:29:56,Here's to a dynamite weekend. https://t.co/aZeBY9OcRV
916649930000785408,2017-10-07 13:02:28,whew! https://t.co/FqRuqSHkuO
916638748137230337,2017-10-07 12:18:02,"RT @dfiden: Alrighty boys, let’s do this. @C9Sneaky @Smoothie @C9Jensen @ContractzLoL @C9Impact #C9WIN"
916637514231717888,2017-10-07 12:13:08,Let's go @Cloud9 ! https://t.co/289mnQUjWm
916528913802657792,2017-10-07 05:01:35,"RT @Cloud9: #Worlds2017 kicks off in 2 hours! 
Who's cheering for a #C9WIN?
Schedule: https://t.co/pMIGPPvxLD https://t.co/2JWwlCTcJu"
916481908967538688,2017-10-07 01:54:49,#thefutureisnow https://t.co/DTyDQARq5i
916340240595476480,2017-10-06 16:31:52,did jon snow really propose to a wildling?
916276507638620161,2017-10-06 12:18:37,RT @Cloud9: #C9LoL take down @ahq_eSportsClub at #Worlds2017 Group Stage! They'll be back tomorrow to take on @edg_esport! #C9WIN https://t…
916275528419512320,2017-10-06 12:14:44,amen! https://t.co/hW7Xbwn30s
916275487642550272,2017-10-06 12:14:34,RT @lolesports: .@Cloud9 pick up their first win in the #Worlds2017 Group Stage as they take down @ahq_eSportsClub! #C9WIN https://t.co/1Xo…
916265789052788736,2017-10-06 11:36:02,"RT @lolesports: Coming up next in Group A:

@ahq_eSportsClub vs. @Cloud9! #Worlds2017

📺 https://t.co/UNRhCENmcW https://t.co/LMfR2ymgJ6"
916264714102902784,2017-10-06 11:31:45,"lets go @cloud9 #Worlds2017 https://t.co/BtyRl8UHUq

i'm up early to watch this!"
916177416220958721,2017-10-06 05:44:52,Go get 'em Phil! https://t.co/JsuZOMmFeC
916177121944363008,2017-10-06 05:43:42,RT @danahull: We live in amazing times when governments reach out to CEOs on Twitter https://t.co/woWfPaoEhc
916051689370566656,2017-10-05 21:25:16,It will nuke the post office USPS https://t.co/s6FkxaL5MK
916044453860671488,2017-10-05 20:56:31,+1 https://t.co/9lbobZNoXw
915978365340811264,2017-10-05 16:33:55,RT @SpaceX: Now targeting October 11 for the launch of EchoStar 105/SES-11 from Pad 39A in Florida.
915934035536261120,2017-10-05 13:37:45,RT @SpaceX: Static fire test of Falcon 9 complete—targeting October 9 launch of Iridium-3 from Vandenberg AFB in California.
915933475319906304,2017-10-05 13:35:32,RT @dfiden: Tough game guys. Always proud. @Cloud9 @ContractzLoL @C9Impact @C9Jensen @C9Sneaky @Smoothie
915834167471902720,2017-10-05 07:00:55,LoL Worlds opening ceremony starts now! https://t.co/KyI8ep3QhK.
915832877790744576,2017-10-05 06:55:48,"RT @lolesports: The 2017 World Championship Group Stage begins in one hour (12AM PDT / 9AM CEST)! #Worlds2017

📺 https://t.co/UNRhCEvKOm ht…"
915805535571554305,2017-10-05 05:07:09,"RT @lolesports: ""A legend at Worlds means that one is able to achieve something that others can't..""

Four hours until the #Worlds2017 Grou…"
915765619718365184,2017-10-05 02:28:32,RT @MichelleWKwan: Blades and body are still rusty from not jumping for 7 years but after 4 days of skating I'm… https://t.co/jK5UfIHKgK
915734892599697408,2017-10-05 00:26:26,RT @TheStalwart: This is going to be the first bubble in history where Wall Street arrives to the party last. https://t.co/8hi6SJBXhQ
915731788550438912,2017-10-05 00:14:06,A champion! https://t.co/ZZrpBwpbiy
915667431145852929,2017-10-04 19:58:22,my hero. https://t.co/XXHROaylpi
915666984590856197,2017-10-04 19:56:36,definitely need a pair https://t.co/aFRq9tcLed
915663859444264962,2017-10-04 19:44:10,#Respect https://t.co/8tpGAyDtpf
915332492298559488,2017-10-03 21:47:26,well done big bro!  @jeffskoll https://t.co/M3WjPFGU2r
915308488716255233,2017-10-03 20:12:03,Incredible achievement - kudos @jeffskoll https://t.co/cHZBMjFLtM
915304926145900544,2017-10-03 19:57:54,i can't wait to learn more about this! https://t.co/wEqXNtahAJ
914891826309378050,2017-10-02 16:36:23,What a road trip.  I was at the event and I wish we could have met. https://t.co/bcZ6G7C5D1
914891364101320704,2017-10-02 16:34:33,@WhalePanda Care to wager one BTC?  I'll take this bet.
914883079382036480,2017-10-02 16:01:38,"RT @AaronLucchetti: Lloyd Blankfein is taking the other side of that Jamie Dimon ""Bitcoin is fraud and will go to zero"" trade. 
https://t.c…"
914882800293109760,2017-10-02 16:00:31,"RT @zerohedge: In other news, Jamie Dimon would fire Goldman Sachs"
914750050575695873,2017-10-02 07:13:01,"RT @phil_hellmuth: Sending prayers to the victims, and families of the victims, in Las Vegas."
914213107592867840,2017-09-30 19:39:24,RT @C9Jack: Celebrate Cloud9's fifth consecutive worlds appearance with another amazing poster created by @Okolnir. https://t.co/bw8SHxBhQ8
914130135191666689,2017-09-30 14:09:42,Cali sunrise - almost home! https://t.co/Of2tlIMgU3
914099023732264960,2017-09-30 12:06:05,We got our work cut out for us https://t.co/3IpTDZYD1f
913922758802919429,2017-09-30 00:25:40,Bye bye Sydney - opera house - wheels up! https://t.co/aDCTCxx3Tc
913893865769324544,2017-09-29 22:30:51,Jamestown/South Australia are going to be rewarded for their trust in @tesla power.  https://t.co/xfUQLGek1u
913889562304401408,2017-09-29 22:13:45,Farewell Sydney breakfast https://t.co/jMcJnJLEjO
913886708638339072,2017-09-29 22:02:25,Spent 12 hours in Sydney and I I'll got know was Mr Wong https://t.co/IR0n6wVcbA
913732533866524672,2017-09-29 11:49:47,People have no idea what is coming. https://t.co/XjYVYxCi87
913688397771710464,2017-09-29 08:54:24,Australian sunset https://t.co/7rnSVqbDfh
913638819085389824,2017-09-29 05:37:23,Sign me up. https://t.co/N2o3UpgDXT
913638674180558848,2017-09-29 05:36:49,Day's not over yet in Adelaide - enroute to see the world's largest battery pack installation
913638487244644352,2017-09-29 05:36:04,"RT @ionyad: Today from @elonmusk, near term @SpaceX commercial rocket plan, future 2022 Mars rocket plan, one and same BFR https://t.co/Kt9…"
913623831872442368,2017-09-29 04:37:50,Go time! https://t.co/arQLxrpAqN
913614219156869120,2017-09-29 03:59:38,Inspired to see James given private interview with @elonmusk before IAC talk https://t.co/W64t7NjHFx
913608920706486272,2017-09-29 03:38:35,@FigVilleUSA @elonmusk Adelaide Australia!
913607170020855808,2017-09-29 03:31:37,RT @MickEsposito: Just waiting for Elon #IAC2017 https://t.co/A4dY20etw0
913603058025877504,2017-09-29 03:15:17,"RT @elonmusk: Mars City
Opposite of Earth. Dawn and dusk sky are blue on Mars and day sky is red. https://t.co/XHcZIdgqnb"
913603041881919488,2017-09-29 03:15:13,RT @elonmusk: Moon Base Alpha https://t.co/voY8qEW9kl
913603021212438529,2017-09-29 03:15:08,RT @elonmusk: Will be announcing something really special at today's talk https://t.co/plXTBJY6ia
913600567586549761,2017-09-29 03:05:23,Counting down https://t.co/WMKTzUSckF
913567016858025984,2017-09-29 00:52:04,i will try and stream a little if i get a chance :) https://t.co/Wuw0PAS7eG
913521996209770498,2017-09-28 21:53:10,Hey @andrewbogut - is this a hearty Aussie breakfast? https://t.co/ChhzSPp7DN
913514033583706114,2017-09-28 21:21:32,Way to go @georgezachary - making investments that make everyday human life better https://t.co/mt6z0hj8MU
913511865099194369,2017-09-28 21:12:55,Good morning Adelaide! https://t.co/g39E7Lsim6
913498775209029634,2017-09-28 20:20:54,Big day coming up! https://t.co/SUkd2o19ub
913460003150770176,2017-09-28 17:46:50,😹 https://t.co/8AvjR7tOsK
913413157447540737,2017-09-28 14:40:41,"RT @SpaceX: At @IAC2017, Elon Musk will provide an update on plans for making humanity multi-planetary → https://t.co/kCtBLPbSg8 https://t.…"
913343876445773825,2017-09-28 10:05:23,safe driving exemplified https://t.co/or4NMn9WAo
913286032216354817,2017-09-28 06:15:32,wow.  it is a jungle out there. https://t.co/Aw5UcqgbBF
913284619528581120,2017-09-28 06:09:55,congrats @cloud9 @jack @dfiden @Smoothie @C9Jensen @ContractzLoL @C9Impact @C9Sneaky -- now the real work begins :) https://t.co/NXKCiHc06W
913270836500480000,2017-09-28 05:15:09,one more win needed.  let's go! https://t.co/TCrSy9supG
913221630721105921,2017-09-28 01:59:38,my friend is really pumping up @HungryJacksAU - gonna eat one soon.
913219959135772672,2017-09-28 01:52:59,8pm PST tonight.  let’s go @Cloud9 https://t.co/L5z64cryNl
913189943316447235,2017-09-27 23:53:43,"RT @Cloud9: Fate will be decided tonight as #C9LoL takes on @LyonGamingLoL in the #Worlds2017 Play-in Knockout Stage!

Schedule: https://t.…"
913144056276013057,2017-09-27 20:51:23,australian sunrise https://t.co/tz2vMLNTk4
913064654309642240,2017-09-27 15:35:52,i just spent 6 hours in shanghai.  was amazed to see shared bikes.  onto australia!
912855570511810562,2017-09-27 01:45:02,RT @elonmusk: Headed to Adelaide soon to describe new BFR planetary colonizer design in detail @IAC2017. This should be worth seeing. Desig…
912516945647329280,2017-09-26 03:19:28,can’t wait to see this https://t.co/HFv4iUPS93
912516835739713536,2017-09-26 03:19:02,amazing https://t.co/nurbv5V6C1
911857562949083136,2017-09-24 07:39:19,RT @Cloud9: #C9LoL swing back and take down @direwolvesgg to stay undefeated at #Worlds2017 #C9WIN https://t.co/JrH7cYMNCe
911857021623820293,2017-09-24 07:37:10,RT @lolesports: .@Cloud9 take full control of the game as they pick up 3 additional kills against @direwolvesgg! #Worlds2017 https://t.co/C…
911830274018648064,2017-09-24 05:50:52,"RT @Cloud9: #C9LoL take down @teamoneesports at #Worlds2017! #C9WIN #GGWP

Valeu pelos jogos T1! Boa sorte na próxima partida, é só acredit…"
911820404066459648,2017-09-24 05:11:39,RT @lolesports: Today's games at #Worlds2017: https://t.co/FZtmCqxA9Q
911820387293343744,2017-09-24 05:11:35,"RT @lolesports: Day 2 of the #Worlds2017 Play-In Stage kicks off right now, LIVE from Wuhan!

📺 https://t.co/UNRhCEvKOm https://t.co/Fq3G3M…"
911792151834484736,2017-09-24 03:19:23,good luck guys!  @Cloud9 @C9Jack @dfiden @C9Sneaky @C9Impact @ContractzLoL @C9Jensen @Smoothie #worlds2017 https://t.co/mtTjCjRLRP
911565500454285313,2017-09-23 12:18:46,"RT @C9Jack: Strong day one, great job boys! #C9WIN https://t.co/lF2CYBtDmc"
911564886986993664,2017-09-23 12:16:19,"RT @Cloud9: #C9LoL take down @direwolvesgg at #Worlds2017! #C9WIN #GGWP  

They will be back in action for day 2 of groups tomorrow! https:…"
911437728356614146,2017-09-23 03:51:02,RT @lolesports: 3 Hours #Worlds2017 https://t.co/htNnUmHD3g
911380099705970688,2017-09-23 00:02:03,RT @Cloud9: #C9LoL's journey through #Worlds2017 begins today! Check out https://t.co/pMIGPPdWU5 for their schedule! https://t.co/MzwsCxoICA
911083622479757312,2017-09-22 04:23:57,ios11 feels like a lot of busywork for ppl trying to justify their jobs.
911082761976299521,2017-09-22 04:20:32,"@SatoshiLite yes but if they ban OTC, how do miners make money?"
910975019928363008,2017-09-21 21:12:24,amen. https://t.co/5HACyJHyhl
910945267595145216,2017-09-21 19:14:10,is apple forcing ios11 upgrade?
910943960666849280,2017-09-21 19:08:59,anyone else can't connect to app store now? https://t.co/3SAOdL3Tqz
910370754520371201,2017-09-20 05:11:16,The dawn of esports https://t.co/KcYzq28h2q
910334526244642816,2017-09-20 02:47:18,Way to go @ToscaMusk ! https://t.co/lYWPb2FJXn
910308525175214081,2017-09-20 01:03:59,Thank you @KamangarSalar for the sushi tip!  Kyosho is awesome!
910259409908932608,2017-09-19 21:48:49,RT @arbedout: Generally not a good sign. https://t.co/sBGcuCE8SX
910235975158087680,2017-09-19 20:15:42,@UberzombieM @coindorado i think this is good for upside.  means most ppl are still learning/not invested yet.
910198897007398912,2017-09-19 17:48:22,"Do you spend more time checking your crypto (Bitcoin, ETH, etc) or stock portfolio (TSLA, AMZN, etc) on a daily basis?"
910017600821665792,2017-09-19 05:47:58,"RT @PokerGO: Better late than never, @Phil_Hellmuth joins the #PokerMasters $100K Championship feature table! Watch LIVE: https://t.co/1OhT…"
909982238233698304,2017-09-19 03:27:26,Congrats @andrewbogut !!!! https://t.co/ETlUPVm7KH
909932643982090240,2017-09-19 00:10:22,"6/ we're talking mining backlogs, 51% attack vulnerabilities, etc.  no fun."
909932389924716544,2017-09-19 00:09:22,"5/ in other words, one block an hour for 83 days.  yikes."
909932214925778945,2017-09-19 00:08:40,"4/ if 60-80% of mining disappears, you are now mining about 1 block an hour for 2000 hours."
909932016069570560,2017-09-19 00:07:53,3/ blocks are currently mined every 6-10 minutes
909931910771568640,2017-09-19 00:07:27,2/ mining difficulty adjusts every 2000 blocks.
909931789409411073,2017-09-19 00:06:58,1/ so here's my guesstimate on the impact of mining if china bans it.
909926923760934912,2017-09-18 23:47:38,"is 80% of mining in china?  https://t.co/SvtgsBnEO1  
mining could be fucked if china bans all BTC activites...  https://t.co/WC1FwmxVSv"
909926817338875904,2017-09-18 23:47:13,"@balajis hey @balajis -- is 80% of mining in china?  https://t.co/SvtgsBnEO1  
mining could be fucked if china bans all BTC activites..."
909918487711170560,2017-09-18 23:14:07,i wore this shirt a few days early but here we are over $4000.  #bitcoin #resiliency
909676460943712256,2017-09-18 07:12:23,Whew - man of leisure didn't make it. https://t.co/jAZh1Bebz9
909587350744743936,2017-09-18 01:18:18,Nothing to see here lol https://t.co/088vvuKWpi
908930715206557698,2017-09-16 05:49:04,Shirt says it all #Bitcoin.  I have a feeling we are back over $4000 by the morning.   Good night all. https://t.co/2GF8KoFwrr
908871369428893697,2017-09-16 01:53:15,"Do as I say, not as I do. https://t.co/mZbpGcNnCD"
908782994722217984,2017-09-15 20:02:04,"RT @phil_hellmuth: Watch me LIVE at Final Table on @PokerGo App at 12:30 PST!!  7 of us left, first place is over $900,000.  #PHNiceLife #P…"
908782829932122112,2017-09-15 20:01:25,RT @JulianAssange: Why all freedom loving people and states need Bitcoin part 29192: https://t.co/6mivKUh3wZ
908731266467430400,2017-09-15 16:36:31,They censor everything else so why stop here. https://t.co/fXxSTKesD2
908449616193929216,2017-09-14 21:57:21,Holy cow.  China should have banned this instead of #bitcoin.  MJ just rolled over in his grave. https://t.co/cCFROrDWrf
908438816112783360,2017-09-14 21:14:26,"RT @dfiden: Great esports tidbit. Thanks @westcoastbill
https://t.co/O7tQkNWzfN"
908432259249606656,2017-09-14 20:48:23,Well said. https://t.co/SztsA4m1R9
908074831651860480,2017-09-13 21:08:05,FTW! https://t.co/ZgkLNgyawL
907756040585805824,2017-09-13 00:01:20,When do you get yours? https://t.co/p4NqHr4tMc
907700135810891776,2017-09-12 20:19:11,"RT @agurevich23: Jamie, you're a great boss and the GOAT bank CEO. You're not a trader or tech entrepreneur. Please, STFU about trading $BT…"
907686718341505024,2017-09-12 19:25:52,Dems fightin words Jaime! https://t.co/8ilBWxaDWH
907673191996317696,2017-09-12 18:32:07,So you're telling me there's a chance #faceid https://t.co/ROQIR9UfHy
907672778375020544,2017-09-12 18:30:28,One in a million that someone has a face like me for #faceid.
907580846869057536,2017-09-12 12:25:10,I went to a poker game last night with silverware #dealerseatfree #newdawn https://t.co/Vvqy3hbCzk
907573187499614208,2017-09-12 11:54:44,@markgurman Go to bed
907573098353901568,2017-09-12 11:54:23,RT @markgurman: Apple Store is down https://t.co/MQpgjn1NtY
907428007060545536,2017-09-12 02:17:50,".@uber really needs a ""just start the meter"" option."
907365894740779009,2017-09-11 22:11:02,RT @markgurman: What’s New in the iPhone X https://t.co/vKIa2yqOvW and roundup of the Apple Watch Series 3 with LTE and Apple TV 4K https:/…
907353265817268225,2017-09-11 21:20:51,i love it when @markgurman dishes the dirt. https://t.co/fBGA4fE8rH
907097860079984640,2017-09-11 04:25:57,"RT @TheOnion: South Korean President Eats Full, Balanced Meal In Show Of Strength Against North https://t.co/97JGm2zx7A https://t.co/W6iUiz…"
907090827893129216,2017-09-11 03:58:00,Xmas is early! https://t.co/GWRCkJT7vv
907070291154571265,2017-09-11 02:36:24,Go get 'em!!! @Cloud9 @C9Jack @dfiden https://t.co/nXzqAd9HN1
907017718187966466,2017-09-10 23:07:30,great match.  such a close win.  on to #Worlds2017 !!! https://t.co/HzqSNVTnX1
907017243929669632,2017-09-10 23:05:37,yes!!!  congrats @cloud9 -- well played @clgaming
907004465370218496,2017-09-10 22:14:50,well played @clgaming .....  let's go @cloud9 https://t.co/hqkeS1YIxH
906985417425141760,2017-09-10 20:59:09,whew.  one more win needed.  let's do this @cloud9 https://t.co/eeCGdfXYFx
906969141076094976,2017-09-10 19:54:28,"RT @lolesports: Two teams will take the stage, but only one spot in #Worlds2017 remains: @Cloud9 vs @clgaming is now LIVE!

📺 https://t.co/…"
906969017654509568,2017-09-10 19:53:59,let's do this @cloud9 https://t.co/e7Jmv9uMfd
906911370733436929,2017-09-10 16:04:55,RT @dfiden: Today's the day boys! @Cloud9 @C9Jensen @C9Sneaky @Smoothie @C9Impact @ContractzLoL @C9Ray https://t.co/6BNTPjVuCk
906716680574734336,2017-09-10 03:11:17,How did I miss this from @EsportsArena ?!?  Coming to Vegas! https://t.co/cOwxsNMYcK
906686846993707008,2017-09-10 01:12:44,Let's go @Cloud9 ! https://t.co/8erLawHdyZ
906685815035543552,2017-09-10 01:08:38,I can't wait to attend a match here https://t.co/pr9rzBuxHR
906319904541884418,2017-09-09 00:54:38,Evil https://t.co/BgUAbH6dPV
906272557220823040,2017-09-08 21:46:30,ouch. https://t.co/gFtcO0d1V1
906255332682342400,2017-09-08 20:38:03,Ouch. https://t.co/4jsL6giFU7
906249450913488896,2017-09-08 20:14:41,Is this the dawn of esports?  My friends' kids don't even watch pro sports anymore https://t.co/qJGQhEkIGr
