id,created_at,text
925156791381475328,2017-10-31 00:25:42,@coindesk We're still pro-Bitcoin and always will be :) Not a shift away from Bitcoin as we'll continue to support… https://t.co/W84vsmHBB1
925153827287842817,2017-10-31 00:13:55,"RT @earndotcom: Same product, spiffy new domain :) 
https://t.co/2USdK4FP7P https://t.co/UZsyye6cq3"
924791364356685824,2017-10-30 00:13:37,"Bitcoin: now worth $100 billion.
https://t.co/yv2TYMpgKj https://t.co/ZYQoOJAArA"
922997730313515008,2017-10-25 01:26:22,RT @brian_armstrong: The @21 Gmail integration looks pretty slick - nice work! https://t.co/PZjG1vuhmK
921602126375149568,2017-10-21 05:00:44,@A_Hannan_Ismail @inthepixels @IBMBlockchain @Freakonomics @charliebilello I don’t think I ever called IBM a joke?… https://t.co/xmPMqVYKwg
920902910862487554,2017-10-19 06:42:18,@benjaminjwhitby @TWistartups @21 Follow @LauraDeming :)
919865062470295553,2017-10-16 09:58:15,Huge if true. Would love to see confirmation of this story from a primary source. https://t.co/BZ7dmqmR95
919834830400995328,2017-10-16 07:58:07,"RT @ProductHunt: 📰⚡️ @TwitterMoments is bigger than CNN, NY Times, and Washington Post. @balajis https://t.co/oqPhUQGNoq"
919670592004956160,2017-10-15 21:05:30,RT @Medium: “How big is Twitter Moments?” by @balajis https://t.co/ysPkMssjWA
919017312765857792,2017-10-14 01:49:36,RT @coindesk: 'Massive Disruption': IMF's Lagarde Says Cryptocurrencies Must Be Taken Seriously https://t.co/uMrSflC10R https://t.co/hG6JAa…
918993649970630656,2017-10-14 00:15:34,"RT @jimcramer: Nah, i like it; i am just sick of people saying ""of course i love blockchain, but not Bitcoin!"" https://t.co/DLHCwgJJ5H"
918744977039118337,2017-10-13 07:47:26,"RT @iamjosephyoung: Major milestone: #bitcoin market cap surpasses that of Goldman Sachs at $95 billion 🚀

Next: $100 billion &amp; eventually…"
918717514791526402,2017-10-13 05:58:19,"@wayfarersprayer @jakebeckman No worries, fixed. See here btw:
https://t.co/bFHG666a4d
Moments content isn't great,… https://t.co/PWxwFQ1PTS"
918716014304489472,2017-10-13 05:52:21,@mathewi I don't know; engagement numbers aren't public. But Moments may now be bigger than CNN if we look at mobil… https://t.co/mUEWT8yuQ5
918713088131473408,2017-10-13 05:40:43,"@tomhormby Here's the long form: https://t.co/R5X1M5orgw
Totally agree mobile uniques are not engagement. That woul… https://t.co/SpUDaCn60O"
918711901525118977,2017-10-13 05:36:00,@tomhormby @thomas_violence Absolutely right. But that's a distribution hack on Twitter's part. Now 90M a month see… https://t.co/jSk3RmmMhQ
918711010835382274,2017-10-13 05:32:28,@tomhormby @thomas_violence I'd argue it's fairly comparable as both are mobile uniques. Most visitors to CNN don't… https://t.co/yTOUuC6q8K
918710342766665728,2017-10-13 05:29:49,"@thomas_violence Anyway, here's a blog post version. Has some numbers that were surprising to me at least (hence my… https://t.co/GpuOW6ltjr"
918709265837146113,2017-10-13 05:25:32,"@thomas_violence (btw, pleasantly surprised with rational discussion!)
My net: Moments content does suck in many wa… https://t.co/9nhaB7pPjx"
918708755629408256,2017-10-13 05:23:30,"@thomas_violence Reasonable point, but:
1) Captive audiences are also what newspapers sell to advertisers
2) CNN di… https://t.co/eMCN4YnIGV"
918704493688111104,2017-10-13 05:06:34,"@timni Oh yeah, I'm not saying the content is great. But the scale and influence is enormous. See this calculation: https://t.co/bFHG666a4d"
918703260550160384,2017-10-13 05:01:40,"@JM77 Hi Jason. Moments does suck in many ways. But in terms of sheer viewership, it's already probably bigger than… https://t.co/H9vhEgmPvN"
918702197310865408,2017-10-13 04:57:27,"@daveweigel If you're interested in the numbers, Moments likely has more monthly uniques than the Washington Post.
https://t.co/bFHG666a4d"
918694677859131392,2017-10-13 04:27:34,"@thomas_violence Moments is already likely bigger than CNN, the New York Times, or the Washington Post.… https://t.co/qHSmaazMtF"
918691844245950464,2017-10-13 04:16:18,How could Twitter Moments be bigger than CNN? Every mobile search in 10+ countries now shows a Moments headline.… https://t.co/WEOH2KytIH
918690197839032320,2017-10-13 04:09:46,"RT @balajis: Followup: I ran the numbers. Twitter Moments likely has 92-139M mobile monthly uniques, more than CNN, NYT, or WaPo.
https://t…"
918689379345866752,2017-10-13 04:06:31,"Followup: I ran the numbers. Twitter Moments likely has 92-139M mobile monthly uniques, more than CNN, NYT, or WaPo.
https://t.co/R5X1M5orgw"
918552094893838336,2017-10-12 19:00:59,RT @ryaneshea: Announcing the Blockstack Token Whitepaper: a look in the Blockstack token &amp; its impact on the Blockstack ecosystem https://…
918267513401638912,2017-10-12 00:10:10,"@tunkuv Content has improved with personalization, but still needs work. Influence due to 100M+ DAUs hitting search is substantial."
918236917157781506,2017-10-11 22:08:35,@mathewi https://t.co/IgVqFgJ4ae
918226302917906433,2017-10-11 21:26:25,"@gnarmac You see the headlines every time you search in the mobile app. You might not RT/fave, but millions of peop… https://t.co/RUniJm06ix"
918224729735073794,2017-10-11 21:20:10,"Twitter’s headlines are shown &gt;100M+ times per day, every time a user performs a search. And shown to a highly influential global audience."
918221122050674688,2017-10-11 21:05:49,"Facebook doesn’t do first party content, and NYT has no concept of user profile or social network. Moments is a unique combination."
918220129976160257,2017-10-11 21:01:53,Moments is shown on every search within the Twitter app. And knows exactly which users have seen and engaged with each story.
918219427128266759,2017-10-11 20:59:05,Twitter Moments has quietly become one of the most important news outlets in the world. Maybe the most important. It drives the narrative.
918146353863290882,2017-10-11 16:08:43,"@gonzoucab @Ipazos @BKBrianKelly Yep. If you use ROI &amp; count cost of mining as zero in early days, BTC is #1. If yo… https://t.co/h3rz9skZoS"
918144360381894656,2017-10-11 16:00:48,"RT @rrhoover: Interesting talk about the opportunity in blockchain, tokens, and ICOs (drink 🍻) with @balajis and @Jason: https://t.co/CWDOR…"
918143825121603584,2017-10-11 15:58:40,@chaiwaala @Th3Acist @vakeraj @BKBrianKelly People have definitely written buggy Bitcoin scripts. Doesn’t mean scri… https://t.co/k6JxfmXBYb
917858219371974656,2017-10-10 21:03:47,"@seweso Don't think that's been merged in, so it's still incorrect to say that ""Ethereum is written in Solidity"" (t… https://t.co/IxmCtpx83q"
917857037010251776,2017-10-10 20:59:05,"@vakeraj @viaj3ro @Th3Acist @BKBrianKelly Regarding updating APIs on the fly, it's hard but standard practice.… https://t.co/n46kivqGIg"
917856357080068096,2017-10-10 20:56:23,"@vakeraj @viaj3ro @Th3Acist @BKBrianKelly 1) Exchange hacks = also disasters :)
2) All APIs are upgraded on the fly… https://t.co/9n3Uc6G3UD"
917854290001235968,2017-10-10 20:48:10,"@viaj3ro @Th3Acist @vakeraj @BKBrianKelly 3) Solidity is absolutely an error-prone language, but to my knowledge ha… https://t.co/A58cWGEtQI"
917853727473721345,2017-10-10 20:45:56,"@viaj3ro @Th3Acist @vakeraj @BKBrianKelly 1) Ethereum is not written in Solidity, Solidity runs on the EVM
2) EVM i… https://t.co/ED7Z25d46Z"
917852890697555968,2017-10-10 20:42:36,"@farzamehsani Should write this up, but raw data is here:
https://t.co/Hf9GuvR2OA
https://t.co/HvFHXhff5B… https://t.co/aeUXEeTsfq"
917803695072530432,2017-10-10 17:27:07,"@cburniske @Google Right, I did mention that :) Main point is that huge new capital investments would be necessary… https://t.co/KDqyt1UIQN"
917802394917974017,2017-10-10 17:21:57,"@Th3Acist @vakeraj @BKBrianKelly Solidity definitely has security issues! However, many Bitcoin exchanges have been… https://t.co/Wtas5jfFLn"
917800884591054848,2017-10-10 17:15:57,"@BKBrianKelly Of course, a different metric would provide a different ranking (so “best” is contextual). Neverthele… https://t.co/FVDCdfYL1l"
