day,epu_idx,price,volume,bidask,tpm,trans,exp_sem
1/26/2014,98.1,-8.8687041,20040925.79,-0.084902348,3.088611111,10792,0.2299875
1/27/2014,75.34,-24.5118121,-6735770.83,0.203100632,-0.225,1388,-0.050278571
1/28/2014,162.84,10.9519796,-29866572.7,-0.200127006,-4.701388889,-6080,-0.007604167
1/29/2014,178.46,-2.4571761,12390653.16,-0.002514066,2.114166667,1117,0.058597059
1/30/2014,86.19,10.0557061,-14737259.12,-0.050328975,-3.626388889,-530,0.142690909
1/31/2014,44.12,11.0027007,3064402.8,0.092740763,0.392916666,-5431,-0.01382
2/1/2014,20.22,8.2697506,-8294336.02,0.440366554,-1.341666666,-2355,0.0634
2/2/2014,60.3,-9.9820546,2456866.43,-0.465815095,0.355833333,5117,0.5848
2/3/2014,77.68,-2.5404689,2681895.58,-0.029129548,0.350416667,12199,-0.003414286
2/4/2014,72.24,-3.9754122,6070400.76,-0.026473044,2.627777778,-2270,0.076990909
2/5/2014,103.64,-31.9018976,32652371.33,0.316597356,3.504027777,2631,0.02444
2/6/2014,137.27,-63.5570233,80374478.31,0.167675041,9.941944447,354,0.020671429
2/7/2014,71.97,-22.591844,-94812998.74,-0.171950877,-10.91013889,-5505,0.035492857
2/8/2014,49.83,-13.1679977,-1933154.36,0.097599729,-1.842361111,-8430,-0.080322222
2/9/2014,81.59,-22.2021047,84274439.6,1.215437735,8.588333332,10271,0.132683333
2/10/2014,67.15,6.8849719,-41534845.69,-0.483986561,-4.08638889,379,-0.17216
2/11/2014,78.69,-30.3949917,-44758381.65,-0.856043877,-5.226111109,-5103,0.01615
2/12/2014,50.56,-26.2371867,17299504.2,0.203816617,2.920555556,5213,0.4576
2/13/2014,55.58,-24.3860288,76617666.54,1.01873917,8.067615743,7550,0
2/14/2014,43.97,15.8113897,-86018524.66,-0.271568423,-9.69965278,-12993,0.119663636
2/15/2014,68.03,-22.5257997,20951226.66,-0.707212808,3.63993056,-4365,-0.6369
2/16/2014,139.89,-1.2705899,-17873054.4,-0.130163168,0.50798611,3322,0.365
2/17/2014,78.93,-8.4931625,-14118464.54,-0.082610104,-2.209953707,4555,0.14796
2/18/2014,64.56,-6.6360888,-11537049.65,-0.179279547,-3.571643519,4734,0.01225
2/19/2014,64.88,-31.2162659,42543697.79,0.143874684,8.295949076,1002,-0.127
2/20/2014,67.61,-34.0645019,-9518237.64,0.2278599,-0.41875,-1754,-0.02795
2/21/2014,120.78,9.61183,-13687494.59,0.287805822,-2.16828704,-10717,0.035585714
2/22/2014,144.8,52.8962049,994390.3,-0.50320545,0.47905093,1401,0.221290909
2/23/2014,140.59,-47.1378882,35944057.76,0.064062399,3.03611111,13722,0.054672727
2/24/2014,130.38,-23.708814,62249096.67,0.704922786,3.79953704,6286,0.199518182
2/25/2014,123.05,70.128348,-71806091.88,-0.518684399,-5.6738426,-6906,-0.0369
2/26/2014,87.53,8.2122936,-44321252.11,0.007845206,-5.905787034,-2317,-0.006986957
2/27/2014,64.84,-12.0974936,4024577.02,0.038393745,-1.207638889,-569,0.02654
2/28/2014,71.2,-7.9792993,-10297658.49,0.104273118,-2.503918651,-6888,0.032166667
3/1/2014,49.83,1.6792483,-9785636.733,0.153147216,-1.122222222,-6767,-0.08895
3/2/2014,61.06,43.5427308,86802128.51,-0.252588252,8.358333336,24629,0.300766667
3/3/2014,59.55,66.1501935,-41277054.76,-0.250665541,-0.786706352,3336,0.06315
3/4/2014,48.72,-10.2807101,-32824874.44,-0.115726693,-4.210515873,-12208,0.13838
3/5/2014,54.92,2.3474699,-4318647.01,-0.066744902,-2.39702381,-1865,-0.02845
3/6/2014,59.46,-21.3092668,16432601.95,0.056203971,4.226785715,1818,0.103463636
3/7/2014,59.24,-21.2453278,-14682573.5,0.159011601,-2.957440477,-7755,0.094025
3/8/2014,54.2,5.8867082,-2652434.15,0.00413754,0.151388889,-2429,0.403725
3/9/2014,71.32,3.3021131,5576480.84,-0.005316724,-0.743551587,8723,0.2294
3/10/2014,78.46,-2.9906319,-9211542.47,0.049345207,-0.297718254,5320,0.141866667
3/11/2014,63.35,9.3753342,7648885.01,0.018581603,0.896825397,135,0.44405
3/12/2014,24.21,2.6843639,-7371401.14,-0.216863682,0.803670635,-3534,0.159057143
3/13/2014,45.47,-5.1633639,1300863.17,1.127473997,-2.021428572,-2190,0.1027
3/14/2014,74,-1.2606258,-7732281.906,-0.038798091,-0.910019841,-10307,0.117390909
3/15/2014,46.45,-0.0153577,919511.881,0.153081873,-0.511507937,-976,0.29505
3/16/2014,60.58,-5.929883,5859290.315,-1.301402215,0.57311508,7064,0
3/17/2014,76.93,-11.7760438,7994124.06,0.112520305,2.490376984,-12254,-0.01815
3/18/2014,77.69,-0.0911998,-9003212.5,1.016370422,-1.914384921,19662,-0.21818
3/19/2014,48.95,-16.8089966,6911204.26,-0.916879932,0.735218254,-2802,0.13336
3/20/2014,147.38,-14.9517081,13544699.77,1.055616804,2.445138889,2089,0.3291
3/21/2014,118.59,-17.4191274,-16367657.89,0.065546261,-2.386309524,-6418,-0.36635
3/22/2014,170.52,0.3221155,-6085023.802,-1.179578251,-1.414880952,-8862,0.38015
3/23/2014,259.88,-2.0888513,8965791.312,-0.009034315,2.625992064,13172,-0.9371
3/24/2014,73.83,14.8855246,-6116276.02,1.260805924,-1.657837302,900,0
3/25/2014,17.16,0.5595504,2128496.45,-0.213427828,-0.641369048,-3568,0.094133333
3/26/2014,63.13,-34.8997683,45043534.68,-0.775325903,6.156051588,3404,0.1415
3/27/2014,50.81,-36.1255571,-13924687.45,0.132951333,0.911210317,-4640,0.17241
3/28/2014,86.49,-8.8470212,-35882535.12,-0.248555159,-6.59672619,-13809,0.092607692
3/29/2014,59.78,-28.2636444,28079297.03,0.223826296,7.980753968,3583,0.41985
3/30/2014,53.83,-14.0466779,-6107350.62,0.82771322,-3.168551587,8189,0.201242857
3/31/2014,45.06,18.0719864,-747797.68,0.103858315,0.091666666,-906,0.61145
4/1/2014,78.62,-11.9911352,13245043.37,-0.143102499,2.343055551,2777,0.170691667
4/2/2014,48.76,-29.5403468,-11224005.16,0.001300297,-1.546230154,111,0.062628571
4/3/2014,55.73,9.6491561,-15288204.85,0.055536118,-3.621527778,-1332,0.391727273
4/4/2014,56.51,7.3801381,-8249778.388,-0.079710955,-0.2625,-9897,0.18152
4/5/2014,29.41,6.4512281,-941499.48,-0.03607277,-1.255853174,-5785,-0.09875
4/6/2014,52.98,-1.7527987,4777817.218,0.043160954,1.831051587,15800,-0.119175
4/7/2014,83.61,-0.4900473,-4089846.595,-0.026470286,-2.096924603,2031,0.3741125
4/8/2014,154.81,-4.6148045,1729524.315,-1.186427744,0.169642857,-2688,0.042408333
4/9/2014,48.04,-40.5547538,43311941.84,1.220825598,7.153075395,2874,0.20413
4/10/2014,37.87,-6.183102,-3186651.61,0.374491342,-0.976190474,-2295,0.0771375
4/11/2014,24.93,23.9456888,-32971917.65,-1.151112701,-4.664781746,-17992,0.4679
4/12/2014,66.57,-10.2806043,1824803.38,1.177627437,1.636011904,3428,0.17644
4/13/2014,91.21,29.6308874,24166471.85,-1.047399697,1.040079365,19051,0.274972727
4/14/2014,160.58,43.5868992,2145334.07,-0.334916949,1.259126984,2590,0.1605
4/15/2014,46.8,25.9139123,3140292.08,1.002257361,-0.436111111,-4215,0
4/16/2014,44.05,-12.442662,-17545110.77,-0.068698118,-2.195238095,-3404,0.2706
4/17/2014,25.15,-17.666981,-12913286,0.100436816,-2.30218254,-8194,0.111975
4/18/2014,51.83,4.5591277,-158964.54,0.092788413,0.414880953,-3481,-0.17035
4/19/2014,51.59,9.4466748,-6703204.47,-0.167816256,-1.417063492,-4472,0.068063636
4/20/2014,83.81,-2.1306345,3070701.63,-0.119375711,0.206845238,9067,0.1776
4/21/2014,61.87,-5.214411,-3323008.54,0.089167621,-0.208730159,19932,0.325855556
4/22/2014,51.29,-5.8139275,-2765976.656,-0.085593043,-0.735912698,-4088,0.37524
4/23/2014,58.66,0.3173632,2118217.376,-0.016439498,0.890277778,-1260,0.006488889
4/24/2014,51.78,-23.3610574,29501274.18,0.084265404,4.943551587,-44,0.0903
4/25/2014,62.12,-7.0610142,-27669944.4,0.031685726,-4.609821429,-20475,0.272218182
4/26/2014,80.87,-5.3986392,49338.04,-1.153880707,-0.778273809,454,0.144654545
4/27/2014,68.09,-15.662577,7203181.38,1.169952942,1.535416666,11917,0.020185714
4/28/2014,86.12,6.3000624,-6362135.5,-0.055708633,-0.340674603,511,-0.050366667
4/29/2014,64.01,1.6531207,-715643.34,-0.09763513,0.104761905,-1419,0.1497
4/30/2014,35.13,9.514619,-1150823.17,-1.128553415,0.247718254,-3980,0.161246154
5/1/2014,70.5,-4.7087284,-2598982.766,-0.012782348,-1.35218254,323,-0.041666667
5/2/2014,52.59,-9.4007274,157479.81,0.038531317,-0.469345238,-5824,-0.3818
5/3/2014,41.58,-5.2634116,-2972878.526,1.398130972,-0.380257936,-2388,0.166621429
5/4/2014,187.89,-2.7913837,2324932.293,-1.434212221,0.663888889,15994,0.205153333
5/5/2014,82.21,-4.1083152,2106570.799,1.357023664,0.657738095,9465,0.11364
5/6/2014,98.03,8.8586183,6226173.36,0.041253558,0.767956349,-7403,0.07604
5/7/2014,52.67,6.0585537,-9388867.214,0.03840924,-2.01359127,-888,0.175071429
5/8/2014,125.36,3.575466,711332.677,0.022678761,0.131646826,-2644,0.358652381
5/9/2014,55.25,4.9869718,-3251189.977,-0.049275999,-0.191765873,-9877,0.301258333
5/10/2014,57.11,-7.0187668,6068935.064,0.155300356,0.49156746,-3826,0.248944444
5/11/2014,54.05,-4.9245449,-5488518.399,-1.353599574,-0.667063492,21828,0.3205875
5/12/2014,77.42,-0.3909464,565137.834,-0.179225809,0.456646825,-5061,0.171076471
5/13/2014,87.93,4.1247358,1070394.592,-0.135666639,0.18531746,451,0.26582
5/14/2014,89.46,4.8620685,-1855691.998,1.587652899,0.221428572,5085,0.37765
5/15/2014,64.81,-0.1507237,-950910.085,-0.024557048,-0.766170635,-9460,0.51464
5/16/2014,83.17,1.406947,-1958893.604,-1.456290202,-0.578869048,-11922,0.29388
5/17/2014,18.35,-0.9449952,-209010.249,1.7395497,0.277083334,-3599,0.15254
5/18/2014,45.83,-2.5169721,2544886.309,-1.770553797,1.118452381,14182,0
5/19/2014,53.82,19.8646218,28224201.8,0.019811832,5.565575396,7426,0.0127
5/20/2014,69.59,26.1561364,-21878064.44,-0.051399819,-4.929563492,-2615,0.128541667
5/21/2014,64.03,16.9741274,15402172.16,-0.04548051,3.101190477,4438,0.174585714
5/22/2014,33.53,19.5725946,2395360.13,0.106741755,-0.007936508,-533,0.0913
5/23/2014,80.12,-7.4417025,-19715408.09,-0.047804079,-3.951984127,-19938,0.129857143
5/24/2014,43.14,37.3244699,30175838.59,0.127515545,4.376587301,4694,0.221266667
5/25/2014,61.87,22.1642414,-14792618.92,-0.140710178,-1.974702381,9441,-0.169688889
5/26/2014,32.79,-8.3439572,6409975.89,0.086884236,1.090972223,1517,-0.07135
5/27/2014,50.23,-0.9906058,-15354064.75,0.03758079,-2.791269842,3814,-0.1027
5/28/2014,123.09,-5.3601278,-881296.61,-0.107417311,-0.729861111,-6976,0.12685
5/29/2014,35.24,27.1445552,25156326.92,0.287141788,4.083234127,-235,0.5267
5/30/2014,66.44,25.2541461,-22083655.44,-0.288238566,-3.07063492,-12955,0.3371625
5/31/2014,62.38,25.0345665,33970278.1,0.227271526,5.022916666,3050,0
6/1/2014,83.16,-6.9370904,-13730377.62,-0.023271553,-0.994345238,9212,0.27435
6/2/2014,75.4,28.2181305,-4944982.11,0.016076398,-2.244146825,5261,-0.0143
6/3/2014,225.3,-20.5130328,8603309.25,-0.201884288,1.248511904,-4641,-0.12728
6/4/2014,46.18,8.9179475,-20347596.93,-0.070168733,-3.399206349,1891,0.59295
6/5/2014,49.48,3.700474,-5052703.59,-0.051111098,-0.445833333,-4603,0.188333333
6/6/2014,40.75,-4.3026574,-4171000.28,0.073308447,-0.694047619,-11132,0.07224
6/7/2014,79.59,2.8569581,-4172932.438,0.031891387,-0.432738095,-2902,0.04924
6/8/2014,178.63,-5.1774206,6594693.888,0.105000399,1.548214285,11567,0.06264
6/9/2014,66.76,1.8553218,-317037.75,-0.151751955,-0.191369047,3441,0.00172
6/10/2014,52.35,-8.8610678,6972410.62,-0.008555483,1.044146825,-489,-0.01471
6/11/2014,125.44,-20.7770673,24057123.17,0.048716475,2.676884921,1917,0.112942857
6/12/2014,100.98,-24.6225803,-12829363.05,0.161027563,-0.608333334,-5,0.190933333
6/13/2014,47.2,-19.752271,1366754.34,-0.004010965,-0.806746031,-11143,-0.21005
6/14/2014,57.97,-10.1012901,-13652545.54,0.030251074,-1.105357143,320,-0.106175
6/15/2014,48.58,28.9265261,3569202.03,-0.078119242,0.981646825,14346,0.085977778
6/16/2014,55.79,0.9858374,-8681213.2,-0.047679899,-1.647519841,1815,0.191125
6/17/2014,20.72,11.2282518,-497293.8,-0.095865273,-0.331150794,-6189,0.06914
6/18/2014,59.16,-2.543094,-783401.96,-0.007867247,0.264384921,-1434,0.281877778
6/19/2014,81.39,-12.3776621,294847.91,0.026830593,0.059325397,-5073,0.0502375
6/20/2014,57.19,-1.872428,-6296807.639,0.005012528,-1.373015873,-6208,-0.029416667
6/21/2014,80.29,10.5502893,1046287.553,0.115814002,0.211805555,-1069,0.081114286
6/22/2014,48.23,-9.484018,2227716.626,-0.034606564,0.566468254,10112,0.07098
6/23/2014,107.54,-3.7336845,953359.17,-0.1200315,-0.20625,4667,0.52625
6/24/2014,58.69,-16.1819527,4013655.66,0.091781886,1.559325397,-486,-0.156742857
6/25/2014,54.36,-1.052667,-4345422.5,-0.006288376,-1.492757936,-2965,0.234114286
6/26/2014,22.32,13.7109278,4716175.37,-0.006524383,0.837301587,1534,0.250018182
6/27/2014,24.48,12.6238414,-7002290.216,-0.049583604,-1.223313492,-8574,0.36044
6/28/2014,13.92,-2.2789463,-2664751.714,0.029893618,-0.438988095,-5298,0.181111111
6/29/2014,61.06,26.2641887,28084800.42,0.030404801,4.949305555,21137,0.28975
6/30/2014,43.97,26.1331269,-6394687.34,-0.056864452,-1.310416667,-788,0.262316667
7/1/2014,94.53,-1.8559527,-11907675.71,-0.044522843,-1.388888888,-2715,0.266916667
7/2/2014,85.01,-0.8477636,-3694391.39,0.082570473,-1.221527778,-3879,0.076525
7/3/2014,41.51,-8.2279718,2390113.96,-0.022120836,0.800198413,-3355,0.1044
7/4/2014,52.44,-7.3068385,-8510159.148,0.070077729,-1.591765874,-9540,0.6382
7/5/2014,79.35,6.0796384,1090178.748,0.060567787,-0.084920634,2185,0.342042857
7/6/2014,124.77,-7.8043944,5351603.78,-0.092590103,1.403273809,12547,-0.015
7/7/2014,61.4,-5.3312975,-5869873.878,-0.085119086,-1.292857143,5431,0.117133333
7/8/2014,28.93,0.9480409,190538.282,0.113140857,-0.15188492,-1599,0.3162
7/9/2014,49.91,-5.9807595,4690362.676,-0.122148538,0.902083333,-3913,0.219408333
7/10/2014,48.39,4.6787348,-1158431.36,0.017490808,-0.542857143,-5528,0.195625
7/11/2014,50.23,9.3694073,-2081656.833,-0.046243989,0.008035714,-5623,0.074344444
7/12/2014,75.13,-1.5588186,-2134831.224,0.052473939,-0.713591269,-1037,0.501
7/13/2014,134.75,-7.6749718,2630453.228,0.019195397,0.429761904,10344,0.38896
7/14/2014,124.54,-0.5133491,-435778.1,-0.005320818,-0.087103174,9555,0.0468
7/15/2014,116.32,-2.273627,673580.689,0.037362346,0.124801587,-6745,0.4642
7/16/2014,131.66,0.3121797,727593.3,0.045098511,0.339880952,662,0.24043
7/17/2014,72.31,4.5168929,255266.41,0.028363786,-0.406845238,-2171,-0.0143
7/18/2014,77.84,1.9917371,-5210556.496,-0.114351877,-0.73640873,-4509,0.228238462
7/19/2014,88.06,-3.4070116,-934927.288,0.152485967,0.150396826,-7552,0.325690909
7/20/2014,44.15,-2.1369096,3336616.318,0.032395637,0.228075396,12189,0.46824
7/21/2014,67.14,0.4964823,-1047259.986,-0.072171511,-0.100992063,2668,0.25422
7/22/2014,56.64,-0.6248487,-270728.865,-0.068435685,0.011904762,25,0.1151
7/23/2014,49.67,-10.8249052,12745723.59,-0.079268973,1.837524801,-607,-0.03695
7/24/2014,36.53,-8.6048376,-7599040.14,0.1843541,-0.939322916,-4778,0.62588
7/25/2014,34.26,-6.0260468,-2821630.29,-0.026264863,-0.61953125,-5165,0.209025
7/26/2014,56.98,-0.991473,-1426825.167,-0.078533775,-0.049479167,-4342,0.1078875
7/27/2014,62.97,-9.8331155,10690837.96,-0.036974578,1.801996528,12753,-0.1591
7/28/2014,49.75,-0.5664915,-6721506.34,0.021613243,-1.050954861,-3137,0.14242
7/29/2014,44.45,-8.2150727,4411354.86,-0.094476458,0.811892361,4546,0.154933333
7/30/2014,117.01,0.8025743,1675512.57,0.033930578,0.063628472,3608,0.2083
7/31/2014,87.58,14.0011841,4362331.12,0.120605424,-0.484461806,-1846,0.039025
8/1/2014,53.1,-0.0950348,-15377073.17,-0.073556028,-1.125173611,-12926,-0.13114
8/2/2014,92.27,-5.3074264,-1114353.336,-0.027367425,-0.159809027,-1368,0.0129
8/3/2014,91.65,4.2449508,3696616.331,-0.072691156,0.727430555,14226,-0.2732
8/4/2014,131.99,-3.7303703,1821592.756,0.059498877,0.604513889,4976,0.1667
8/5/2014,80.24,-2.1793629,-38111.9,-0.076067376,-0.054861111,7579,0.465025
8/6/2014,32.5,3.6714686,-359641.49,-0.036151968,-0.440190972,-10489,0.20015
8/7/2014,41.62,4.8527119,-1526793.189,-0.016000286,0.213975694,-1616,0.016022222
8/8/2014,61.58,-4.2809611,-4750638.688,-0.002880118,-0.841666667,-7698,0.18664
8/9/2014,34.97,1.2196979,874395.28,0.028554895,0.037065973,-2686,0.113446154
8/10/2014,36.22,-4.1497663,7429350.047,0.001829116,1.195920139,17662,0.06254
8/11/2014,94.95,-14.8141969,72813.79,0.140736164,0.212760416,1407,0.000486667
8/12/2014,18.35,-17.8111448,20339664.21,0.008301286,2.622829861,-1244,-0.133671429
8/13/2014,18.04,-31.2736332,13604777.69,0.085250806,2.016753473,3344,0.31595
8/14/2014,29.12,-12.4913759,-20774270.88,-0.019525068,-1.954861112,-5889,0.270846154
8/15/2014,74.06,-4.9671692,-6147343.49,-0.014091625,-0.449565972,-5219,0.41016
8/16/2014,71.63,1.4645313,-3071028.23,0.14332314,-0.505989583,-7751,0.27115
8/17/2014,51.56,-28.5160605,27269666.54,-0.07002345,4.080381944,12535,0.397
8/18/2014,34.34,1.9706039,-16178449.72,-0.116561227,-2.222048611,1982,-0.0748875
8/19/2014,40.12,16.1010094,6000320.25,0.017579101,0.229079861,-898,0.1549
8/20/2014,23.74,27.4187647,-8327902.8,0.058131906,-0.494097222,-678,0.120146667
8/21/2014,24.43,-6.8757977,-5309592.26,0.004313954,-1.556944444,-6166,0
8/22/2014,65.61,-9.3841268,-6815449.3,0.0527214,-1.581163195,-9405,0.241222222
8/23/2014,143.64,1.0011141,-4493517.545,0.031718311,-0.61796875,-898,0.343225
8/24/2014,52.31,-1.8555153,1935243.135,-0.094439154,-0.004947916,13199,0.19098
8/25/2014,54.94,3.9423912,2406016.35,0.001897964,0.591034226,2766,0.03278
8/26/2014,32.55,7.3275758,-992089.22,-0.039631321,-0.186520338,1921,0.183485714
8/27/2014,40.32,-5.746298,-2033921.99,-0.024683825,-0.518055555,-5953,0.07396
8/28/2014,44.61,-2.0506728,-527606.337,0.059347778,-0.184809028,-14,-0.070233333
8/29/2014,30.07,-3.493085,-3100838.599,-0.037158257,-0.359635417,-7400,0.270283333
8/30/2014,27.35,-12.4552331,20582607.39,0.050258466,21.72048612,-3459,0.055358333
8/31/2014,31.79,-10.7391289,-13306468.43,0.127194085,-20.51154514,12628,-0.163066667
9/1/2014,102.15,-3.2951558,-220738.64,0.007770752,-0.114583334,1526,0.389588889
9/2/2014,79.82,-0.9013687,-5410991.322,-0.14373916,0.049801588,-41,0.603383333
9/3/2014,38.15,4.925363,8854564.172,0.069313017,0.316083829,-1058,0.0675125
9/4/2014,29.58,3.9783463,-7631495.259,0.109042061,-0.371639385,-2772,0.089
9/5/2014,32.64,-2.8677652,-4522567.158,-0.053436478,-1.458829365,-4669,0.324
9/6/2014,42.79,-0.3094698,170945.246,-0.135580927,0.046875,-3017,0
9/7/2014,75.91,-8.182379,16032544.7,0.047443178,2.220920139,15414,0.343075
9/8/2014,23.52,-2.5073275,-6752670.66,-0.024790482,-0.266753472,6046,-0.038633333
9/9/2014,65.54,8.2160779,1682066.51,0.000729318,-0.260850695,-9254,0.127128571
9/10/2014,66.45,-2.3200826,-5151681.37,-0.056641134,-0.674305555,-6532,0.6142
9/11/2014,43.16,-2.7823818,-2518239.938,-0.066766225,-0.009139385,2358,0.17
9/12/2014,49.62,1.7814136,2258178.308,0.035796048,-0.373759921,-7138,0.152466667
9/13/2014,54.57,0.0731492,-3958139.056,0.044394845,0.057899306,6409,0
9/14/2014,63.5,-1.7598482,3443021.876,-0.000861445,0.511197916,11011,-0.4404
9/15/2014,132.42,-5.5086001,167307.46,-0.009738095,0.103993056,8568,0.3923
9/16/2014,34.58,-10.4775257,6642322.68,0.078537112,1.147309028,-6929,-0.5574
9/17/2014,40.9,-18.4709241,19986242.36,0.057348793,3.061545139,-2941,0.1838
9/18/2014,26.32,-33.6756389,-580381.47,0.555214323,-0.061024306,-7927,0.21896
9/19/2014,31.65,5.1315956,-4896177.7,-0.049837791,-0.650347222,-5955,0.43895
9/20/2014,83.75,-9.4110173,-10988159.38,-0.117779836,-2.247309028,-3682,0.67425
9/21/2014,66.46,-2.0442372,-3519999.56,-0.120320777,-0.505034722,13489,0.5106
9/22/2014,124.77,8.3230592,26270214.11,-0.094115574,4.3640625,3994,0.141742857
9/23/2014,102.33,21.2485433,-17030763.87,-0.225857442,-2.916319445,-2309,0.050816667
9/24/2014,46.11,-16.673471,-5173729.74,0.088527251,-0.694357639,3549,0.4019
9/25/2014,40.69,-7.5297471,-4094094.9,-0.027935629,0.36295883,-5968,0.10095
9/26/2014,49.29,-3.834327,-6032299.87,-0.01524256,-1.637003968,-9417,-0.54895
9/27/2014,45.23,-8.5244311,10949488.65,0.014694394,1.396180555,-698,-0.037275
9/28/2014,64.31,-14.190732,4981472.84,-0.142126183,1.796614583,15484,-0.026375
9/29/2014,41.79,2.4440466,-813064.9,-0.097634353,-1.678819444,82,0.223733333
9/30/2014,41.03,3.4722788,-6535656.54,0.063887196,-0.969618056,773,0.202214286
10/1/2014,58.82,-5.5151372,-3942165.4,-0.052174566,-0.082291666,-6693,0.6249
10/2/2014,30.16,-9.1344278,9938566.04,0.060925918,1.463194444,3008,0.105375
10/3/2014,103.26,-23.343816,10909633.83,0.06172107,1.100347222,-8462,0.191676471
10/4/2014,54.37,-30.5946416,25795684.38,0.138369481,6.189756946,698,0
10/5/2014,84.19,8.7538131,-254908.24,0.139674693,-2.33454861,10719,0.255642857
10/6/2014,135.43,5.0622588,-28677559.74,-0.166912465,-4.185416669,1020,-0.151133333
10/7/2014,89.8,8.0534714,3007068.91,-0.037090863,1.345225695,-251,0.472685714
10/8/2014,43.96,26.2402467,22936417.61,0.101791242,3.136371524,3971,0.334483333
10/9/2014,53.73,-1.4859249,-26060115.76,-0.097062983,-4.305121524,-1731,0.39175
10/10/2014,49.06,-5.0819321,-16340816.64,-0.095134207,-1.619357639,-16038,0.3538
10/11/2014,70.52,2.9052518,3143901.82,-0.042988906,0.236371527,-1511,0.25812
10/12/2014,70.66,15.8941682,20862886.72,-0.048240799,2.962152778,14433,-0.005425
10/13/2014,42.04,22.5344615,5916897.65,0.003027816,-0.32109375,3422,-0.01272
10/14/2014,62.32,-7.1662602,-10832235.74,-0.024357329,-1.609548611,-5107,-0.015725
10/15/2014,68.64,-6.3237298,-3720276.13,0.021803455,0.716145833,-520,0.10354
10/16/2014,86.24,-7.1714675,-13392986.23,0.086954663,-2.336284722,-4898,0.14264
10/17/2014,49.35,5.1365966,-5555671.94,0.013604521,-0.476128472,-4362,0.276
10/18/2014,66.44,3.5912112,-6611391.528,-0.037524377,-0.487723214,-3222,0
10/19/2014,77.54,-5.3751961,12274752.14,-0.02674297,0.854303075,19445,-0.419675
10/20/2014,45.57,1.1256429,-3395984.35,-0.035830469,-0.501128472,-1049,0.109233333
10/21/2014,61.02,0.6361385,-2255919.36,-0.005335616,-0.213107639,-1664,0.28662
10/22/2014,69.25,-16.0636015,16776805.31,-0.024340253,1.868142361,651,0.462075
10/23/2014,45.24,-9.9190123,-8044932.26,0.001615625,-0.923177083,-2732,0.29105
10/24/2014,43.41,-7.9379416,-722185.87,-0.006804469,0.464670139,-5391,-0.3753
10/25/2014,45.23,2.3864985,-6909745.01,0.18501517,-1.018663195,-1753,0
10/26/2014,109.96,-0.4254685,996271.85,-0.122687839,-0.010243055,13215,0.33
10/27/2014,68.48,0.5923494,-5524658.83,-0.029898438,-0.826041667,4003,0.256777778
10/28/2014,72.16,-7.6332323,11481664.18,0.426156983,1.536805556,5687,-0.014666667
10/29/2014,57.53,-6.2512164,11457560.6,0.53098557,0.828038194,-1045,0.1591
10/30/2014,37.38,3.1173383,-16759787.72,-0.915869563,-1.407725694,-6919,0.042666667
10/31/2014,103.08,-12.2936643,3435413.66,-0.014505085,0.6609375,-16112,0.28758
11/1/2014,28.94,-4.4541425,-7902918.91,-0.083014403,-1.415972223,7579,0.42125
11/2/2014,61.77,2.0343678,4160105.02,0.091775807,0.874045139,13181,0.298133333
11/3/2014,64.42,-2.0629287,1795096.25,-0.172234885,-0.244444444,-2734,0
11/4/2014,58.5,10.5463659,5217408.66,0.155570482,0.466232639,1843,0.1704
11/5/2014,72.12,5.6636382,-667354.25,0.041503199,0.027430555,4836,0
11/6/2014,56.66,2.8134596,-5679974.68,-0.049466799,-0.414409722,-10339,0.36755
11/7/2014,26.93,-0.9934375,-8410246.976,-0.101199573,-1.111631944,-11240,-0.030944444
11/8/2014,52.82,5.6850266,16644966.23,0.114043923,1.870833333,-505,0.117742857
11/9/2014,71.58,15.8764942,6567061.01,0.144668179,0.820572917,16782,0.2368
11/10/2014,45.75,0.8706528,-16142636.78,-0.161616705,-1.850520834,-3376,0.39314
11/11/2014,36.64,28.405851,73003451.21,-0.041171639,9.117708338,9961,0.081216667
11/12/2014,49.99,32.5982199,35424078.64,0.214297094,1.81345486,-2621,0.3624
11/13/2014,40.12,-29.3462759,-70825962.19,0.073841951,-6.43541667,-6651,0.083542857
11/14/2014,29.81,-10.8325249,-21189405.37,-0.183508485,-2.715972222,-13065,0.315533333
11/15/2014,57,-3.4170997,-9634852.51,0.078750563,-0.878125,2767,-0.14025
11/16/2014,76.38,12.9095221,22888540.84,-0.116235422,3.257118055,12345,0
11/17/2014,151.19,-14.032794,-11045097.01,0.018999046,-1.062760416,-830,0
11/18/2014,56.8,-3.4455169,-13218083.21,-0.051381251,-1.559288195,-2253,-0.113733333
11/19/2014,48.87,-12.5411971,5186225.77,-0.004393023,0.39921875,4117,-0.100425
11/20/2014,51.4,-12.4475277,4243907.91,0.019874444,0.423697917,-7209,0.277966667
11/21/2014,58.61,2.8161896,-15210852.29,-0.033108463,-1.968142361,-7454,0.057375
11/22/2014,102.93,2.2335287,-411815.25,0.030271771,-0.03984375,2558,0.001325
11/23/2014,76.47,16.2135071,18713096.26,-0.042160693,1.955642361,8524,0
11/24/2014,78.87,7.6693765,2075318.57,0.089971902,0.434635417,327,0
11/25/2014,60.87,-11.0207563,-13930857.42,-0.002239269,-1.619444445,-1023,-0.01688
11/26/2014,27.16,-0.8538928,-11154019.02,0.041080414,-1.547482639,-429,0.262094444
