timestamp,close
2018-04-29 10:52:00,9296.96
2018-04-29 10:53:00,9296.33
2018-04-29 10:54:00,9297.33
2018-04-29 10:55:00,9294.35
2018-04-29 10:56:00,9288.52
2018-04-29 10:57:00,9282.02
2018-04-29 10:58:00,9287.88
2018-04-29 10:59:00,9291.72
2018-04-29 11:00:00,9292.77
2018-04-29 11:01:00,9297.48
2018-04-29 11:02:00,9297.91
2018-04-29 11:03:00,9307.25
2018-04-29 11:04:00,9307.74
2018-04-29 11:05:00,9313.37
2018-04-29 11:06:00,9314.9
2018-04-29 11:07:00,9305.42
2018-04-29 11:08:00,9301.93
2018-04-29 11:09:00,9300.82
2018-04-29 11:10:00,9304.77
2018-04-29 11:11:00,9306.64
2018-04-29 11:12:00,9308.1
2018-04-29 11:13:00,9314.94
2018-04-29 11:14:00,9315.84
2018-04-29 11:15:00,9317.13
2018-04-29 11:16:00,9317.21
2018-04-29 11:17:00,9317.64
2018-04-29 11:18:00,9322.33
2018-04-29 11:19:00,9322.95
2018-04-29 11:20:00,9315.71
2018-04-29 11:21:00,9312.5
2018-04-29 11:22:00,9303.52
2018-04-29 11:23:00,9302.99
2018-04-29 11:24:00,9304.35
2018-04-29 11:25:00,9304.67
2018-04-29 11:26:00,9309.88
2018-04-29 11:27:00,9313.46
2018-04-29 11:28:00,9313.33
2018-04-29 11:29:00,9310.58
2018-04-29 11:30:00,9305.86
2018-04-29 11:31:00,9297.32
2018-04-29 11:32:00,9295.5
2018-04-29 11:33:00,9295.83
2018-04-29 11:34:00,9298.15
2018-04-29 11:35:00,9300.6
2018-04-29 11:36:00,9302.19
2018-04-29 11:37:00,9308.96
2018-04-29 11:38:00,9312.7
2018-04-29 11:39:00,9307.61
2018-04-29 11:40:00,9310.12
2018-04-29 11:41:00,9313.16
2018-04-29 11:42:00,9319.35
2018-04-29 11:43:00,9320.3
2018-04-29 11:44:00,9318.51
2018-04-29 11:45:00,9320.47
2018-04-29 11:46:00,9321.65
2018-04-29 11:47:00,9320.94
2018-04-29 11:48:00,9321.11
2018-04-29 11:49:00,9321.78
2018-04-29 11:50:00,9333.36
2018-04-29 11:51:00,9335.51
2018-04-29 11:52:00,9338.75
2018-04-29 11:53:00,9341.56
2018-04-29 11:54:00,9343.52
2018-04-29 11:55:00,9344.97
2018-04-29 11:56:00,9351.48
2018-04-29 11:57:00,9347.44
2018-04-29 11:58:00,9343.23
2018-04-29 11:59:00,9332.78
2018-04-29 12:00:00,9332.56
2018-04-29 12:01:00,9337.06
2018-04-29 12:02:00,9337.72
2018-04-29 12:03:00,9327.68
2018-04-29 12:04:00,9324.3
2018-04-29 12:05:00,9314.15
2018-04-29 12:06:00,9303.97
2018-04-29 12:07:00,9306.85
2018-04-29 12:08:00,9302.75
2018-04-29 12:09:00,9307.71
2018-04-29 12:10:00,9309.81
2018-04-29 12:11:00,9312.43
2018-04-29 12:12:00,9315.74
2018-04-29 12:13:00,9316.04
2018-04-29 12:14:00,9319.4
2018-04-29 12:15:00,9318.28
2018-04-29 12:16:00,9320.13
2018-04-29 12:17:00,9319.13
2018-04-29 12:18:00,9321.33
2018-04-29 12:19:00,9329.99
2018-04-29 12:20:00,9329.79
2018-04-29 12:21:00,9328.68
2018-04-29 12:22:00,9330.43
2018-04-29 12:23:00,9329.45
2018-04-29 12:24:00,9324.89
2018-04-29 12:25:00,9324.93
2018-04-29 12:26:00,9322.28
2018-04-29 12:27:00,9317.71
2018-04-29 12:28:00,9319.65
2018-04-29 12:29:00,9316.62
2018-04-29 12:30:00,9311.71
2018-04-29 12:31:00,9311.38
2018-04-29 12:32:00,9311.94
2018-04-29 12:33:00,9309.93
2018-04-29 12:34:00,9311.89
2018-04-29 12:35:00,9313.92
2018-04-29 12:36:00,9310.59
2018-04-29 12:37:00,9310.84
2018-04-29 12:38:00,9310.73
2018-04-29 12:39:00,9311.41
2018-04-29 12:40:00,9310.21
2018-04-29 12:41:00,9310.65
2018-04-29 12:42:00,9313.13
2018-04-29 12:43:00,9311.59
2018-04-29 12:44:00,9309.26
2018-04-29 12:45:00,9310.09
2018-04-29 12:46:00,9310.55
2018-04-29 12:47:00,9311.86
2018-04-29 12:48:00,9311.22
2018-04-29 12:49:00,9310.8
2018-04-29 12:50:00,9312.02
2018-04-29 12:51:00,9308.37
2018-04-29 12:52:00,9311.86
2018-04-29 12:53:00,9313.38
2018-04-29 12:54:00,9315.12
2018-04-29 12:55:00,9314.94
2018-04-29 12:56:00,9312.82
2018-04-29 12:57:00,9312.46
2018-04-29 12:58:00,9311.97
2018-04-29 12:59:00,9313.54
2018-04-29 13:00:00,9313.24
2018-04-29 13:01:00,9310.74
2018-04-29 13:02:00,9308.16
2018-04-29 13:03:00,9266.51
2018-04-29 13:04:00,9271.64
2018-04-29 13:05:00,9262.68
2018-04-29 13:06:00,9263.65
2018-04-29 13:07:00,9261.47
2018-04-29 13:08:00,9259.24
2018-04-29 13:09:00,9248.61
2018-04-29 13:10:00,9250.0
2018-04-29 13:11:00,9255.16
2018-04-29 13:12:00,9267.32
2018-04-29 13:13:00,9271.37
2018-04-29 13:14:00,9270.04
2018-04-29 13:15:00,9272.68
2018-04-29 13:16:00,9287.76
2018-04-29 13:17:00,9284.71
2018-04-29 13:18:00,9279.33
2018-04-29 13:19:00,9284.49
2018-04-29 13:20:00,9286.59
2018-04-29 13:21:00,9285.64
2018-04-29 13:22:00,9285.49
2018-04-29 13:23:00,9288.63
2018-04-29 13:24:00,9286.14
2018-04-29 13:25:00,9286.39
2018-04-29 13:26:00,9286.35
2018-04-29 13:27:00,9278.32
2018-04-29 13:28:00,9279.52
2018-04-29 13:29:00,9278.99
2018-04-29 13:30:00,9278.6
2018-04-29 13:31:00,9279.07
2018-04-29 13:32:00,9281.43
2018-04-29 13:33:00,9278.02
2018-04-29 13:34:00,9277.7
2018-04-29 13:35:00,9277.53
2018-04-29 13:36:00,9278.09
2018-04-29 13:37:00,9274.34
2018-04-29 13:38:00,9271.57
2018-04-29 13:39:00,9270.82
2018-04-29 13:40:00,9272.46
2018-04-29 13:41:00,9283.51
2018-04-29 13:42:00,9306.05
2018-04-29 13:43:00,9331.73
2018-04-29 13:44:00,9324.72
2018-04-29 13:45:00,9325.55
2018-04-29 13:46:00,9321.89
2018-04-29 13:47:00,9316.88
2018-04-29 13:48:00,9311.86
2018-04-29 13:49:00,9313.36
2018-04-29 13:50:00,9318.34
2018-04-29 13:51:00,9314.28
2018-04-29 13:52:00,9318.84
2018-04-29 13:53:00,9319.64
2018-04-29 13:54:00,9324.31
2018-04-29 13:55:00,9329.66
2018-04-29 13:56:00,9328.97
2018-04-29 13:57:00,9330.67
2018-04-29 13:58:00,9326.21
2018-04-29 13:59:00,9326.52
2018-04-29 14:00:00,9320.12
2018-04-29 14:01:00,9319.66
2018-04-29 14:02:00,9318.8
2018-04-29 14:03:00,9319.99
2018-04-29 14:04:00,9322.61
2018-04-29 14:05:00,9322.09
2018-04-29 14:06:00,9320.75
2018-04-29 14:07:00,9321.89
2018-04-29 14:08:00,9322.33
2018-04-29 14:09:00,9322.15
2018-04-29 14:10:00,9322.25
2018-04-29 14:11:00,9321.53
2018-04-29 14:12:00,9321.91
2018-04-29 14:13:00,9319.34
2018-04-29 14:14:00,9316.55
2018-04-29 14:15:00,9314.84
2018-04-29 14:16:00,9312.31
2018-04-29 14:17:00,9311.84
2018-04-29 14:18:00,9312.37
2018-04-29 14:19:00,9307.83
2018-04-29 14:20:00,9307.19
2018-04-29 14:21:00,9305.85
2018-04-29 14:22:00,9306.97
2018-04-29 14:23:00,9307.02
2018-04-29 14:24:00,9310.12
2018-04-29 14:25:00,9310.16
2018-04-29 14:26:00,9311.18
2018-04-29 14:27:00,9311.67
2018-04-29 14:28:00,9311.78
2018-04-29 14:29:00,9310.02
2018-04-29 14:30:00,9309.82
2018-04-29 14:31:00,9312.31
2018-04-29 14:32:00,9314.16
2018-04-29 14:33:00,9316.75
2018-04-29 14:34:00,9320.65
2018-04-29 14:35:00,9319.21
2018-04-29 14:36:00,9315.45
2018-04-29 14:37:00,9315.75
2018-04-29 14:38:00,9312.97
2018-04-29 14:39:00,9315.45
2018-04-29 14:40:00,9314.6
2018-04-29 14:41:00,9316.68
2018-04-29 14:42:00,9317.38
2018-04-29 14:43:00,9317.49
2018-04-29 14:44:00,9316.95
2018-04-29 14:45:00,9319.34
2018-04-29 14:46:00,9322.56
2018-04-29 14:47:00,9325.35
2018-04-29 14:48:00,9326.57
2018-04-29 14:49:00,9323.61
2018-04-29 14:50:00,9326.35
2018-04-29 14:51:00,9327.87
2018-04-29 14:52:00,9327.02
2018-04-29 14:53:00,9325.55
2018-04-29 14:54:00,9327.04
2018-04-29 14:55:00,9328.3
2018-04-29 14:56:00,9334.09
2018-04-29 14:57:00,9337.19
2018-04-29 14:58:00,9337.98
2018-04-29 14:59:00,9334.66
2018-04-29 15:00:00,9333.31
2018-04-29 15:01:00,9332.91
2018-04-29 15:02:00,9329.02
2018-04-29 15:03:00,9328.63
2018-04-29 15:04:00,9328.56
2018-04-29 15:05:00,9325.4
2018-04-29 15:06:00,9327.22
2018-04-29 15:07:00,9328.73
2018-04-29 15:08:00,9328.27
2018-04-29 15:09:00,9332.72
2018-04-29 15:10:00,9334.53
2018-04-29 15:11:00,9336.66
2018-04-29 15:12:00,9337.28
2018-04-29 15:13:00,9338.07
2018-04-29 15:14:00,9338.15
2018-04-29 15:15:00,9343.66
2018-04-29 15:16:00,9346.08
2018-04-29 15:17:00,9346.32
2018-04-29 15:18:00,9342.74
2018-04-29 15:19:00,9343.19
2018-04-29 15:20:00,9342.92
2018-04-29 15:21:00,9344.46
2018-04-29 15:22:00,9360.67
2018-04-29 15:23:00,9355.21
2018-04-29 15:24:00,9350.88
2018-04-29 15:25:00,9338.4
2018-04-29 15:26:00,9336.78
2018-04-29 15:27:00,9330.57
2018-04-29 15:28:00,9326.42
2018-04-29 15:29:00,9323.58
2018-04-29 15:30:00,9326.19
2018-04-29 15:31:00,9326.27
2018-04-29 15:32:00,9325.46
2018-04-29 15:33:00,9327.92
2018-04-29 15:34:00,9329.56
2018-04-29 15:35:00,9323.56
2018-04-29 15:36:00,9322.26
2018-04-29 15:37:00,9322.32
2018-04-29 15:38:00,9322.96
2018-04-29 15:39:00,9321.23
2018-04-29 15:40:00,9323.51
2018-04-29 15:41:00,9324.64
2018-04-29 15:42:00,9325.98
2018-04-29 15:43:00,9329.08
2018-04-29 15:44:00,9330.62
2018-04-29 15:45:00,9331.5
2018-04-29 15:46:00,9331.29
2018-04-29 15:47:00,9331.17
2018-04-29 15:48:00,9332.06
2018-04-29 15:49:00,9334.51
2018-04-29 15:50:00,9334.92
2018-04-29 15:51:00,9334.47
2018-04-29 15:52:00,9336.07
2018-04-29 15:53:00,9336.09
2018-04-29 15:54:00,9336.93
2018-04-29 15:55:00,9336.02
2018-04-29 15:56:00,9336.55
2018-04-29 15:57:00,9335.56
2018-04-29 15:58:00,9319.63
2018-04-29 15:59:00,9324.12
2018-04-29 16:00:00,9325.24
2018-04-29 16:01:00,9324.91
2018-04-29 16:02:00,9324.3
2018-04-29 16:03:00,9326.01
2018-04-29 16:04:00,9327.05
2018-04-29 16:05:00,9325.21
2018-04-29 16:06:00,9325.79
2018-04-29 16:07:00,9325.75
2018-04-29 16:08:00,9325.67
2018-04-29 16:09:00,9324.98
2018-04-29 16:10:00,9321.66
2018-04-29 16:11:00,9316.41
2018-04-29 16:12:00,9315.97
2018-04-29 16:13:00,9314.21
2018-04-29 16:14:00,9315.16
2018-04-29 16:15:00,9315.01
2018-04-29 16:16:00,9322.02
2018-04-29 16:17:00,9322.06
2018-04-29 16:18:00,9322.73
2018-04-29 16:19:00,9322.84
2018-04-29 16:20:00,9320.48
2018-04-29 16:21:00,9320.83
2018-04-29 16:22:00,9307.05
2018-04-29 16:23:00,9305.74
2018-04-29 16:24:00,9304.79
2018-04-29 16:25:00,9304.5
2018-04-29 16:26:00,9302.94
2018-04-29 16:27:00,9300.38
2018-04-29 16:28:00,9301.09
2018-04-29 16:29:00,9300.47
2018-04-29 16:30:00,9301.88
2018-04-29 16:31:00,9304.71
2018-04-29 16:32:00,9306.01
2018-04-29 16:33:00,9306.42
2018-04-29 16:34:00,9306.16
2018-04-29 16:35:00,9305.77
2018-04-29 16:36:00,9305.72
2018-04-29 16:37:00,9304.87
2018-04-29 16:38:00,9304.9
2018-04-29 16:39:00,9305.68
2018-04-29 16:40:00,9305.46
2018-04-29 16:41:00,9305.55
2018-04-29 16:42:00,9305.94
2018-04-29 16:43:00,9301.27
2018-04-29 16:44:00,9301.39
2018-04-29 16:45:00,9300.49
2018-04-29 16:46:00,9299.14
2018-04-29 16:47:00,9299.05
2018-04-29 16:48:00,9302.54
2018-04-29 16:49:00,9302.54
2018-04-29 16:50:00,9304.31
2018-04-29 16:51:00,9304.85
2018-04-29 16:52:00,9313.67
2018-04-29 16:53:00,9327.94
2018-04-29 16:54:00,9325.39
2018-04-29 16:55:00,9322.44
2018-04-29 16:56:00,9323.79
2018-04-29 16:57:00,9318.55
2018-04-29 16:58:00,9316.38
2018-04-29 16:59:00,9314.83
2018-04-29 17:00:00,9318.77
2018-04-29 17:01:00,9316.92
2018-04-29 17:02:00,9316.85
2018-04-29 17:03:00,9316.36
2018-04-29 17:04:00,9320.82
2018-04-29 17:05:00,9323.29
2018-04-29 17:06:00,9326.67
2018-04-29 17:07:00,9328.77
2018-04-29 17:08:00,9327.44
2018-04-29 17:09:00,9326.7
2018-04-29 17:10:00,9326.9
2018-04-29 17:11:00,9327.01
2018-04-29 17:12:00,9327.88
2018-04-29 17:13:00,9329.41
2018-04-29 17:14:00,9329.84
2018-04-29 17:15:00,9330.03
2018-04-29 17:16:00,9330.22
2018-04-29 17:17:00,9333.17
2018-04-29 17:18:00,9332.42
2018-04-29 17:19:00,9333.83
2018-04-29 17:20:00,9334.72
2018-04-29 17:21:00,9335.48
2018-04-29 17:22:00,9343.04
2018-04-29 17:23:00,9344.72
2018-04-29 17:24:00,9345.85
2018-04-29 17:25:00,9346.0
2018-04-29 17:26:00,9346.38
2018-04-29 17:27:00,9347.69
2018-04-29 17:28:00,9347.21
2018-04-29 17:29:00,9347.1
2018-04-29 17:30:00,9341.28
2018-04-29 17:31:00,9340.37
2018-04-29 17:32:00,9336.67
2018-04-29 17:33:00,9337.98
2018-04-29 17:34:00,9339.84
2018-04-29 17:35:00,9339.95
2018-04-29 17:36:00,9343.48
2018-04-29 17:37:00,9341.41
2018-04-29 17:38:00,9336.78
2018-04-29 17:39:00,9339.69
2018-04-29 17:40:00,9340.54
2018-04-29 17:41:00,9340.7
2018-04-29 17:42:00,9341.41
2018-04-29 17:43:00,9339.8
2018-04-29 17:44:00,9340.79
2018-04-29 17:45:00,9338.13
2018-04-29 17:46:00,9339.41
2018-04-29 17:47:00,9337.69
2018-04-29 17:48:00,9334.44
2018-04-29 17:49:00,9337.96
2018-04-29 17:50:00,9337.6
2018-04-29 17:51:00,9338.16
2018-04-29 17:52:00,9338.71
2018-04-29 17:53:00,9338.99
2018-04-29 17:54:00,9337.19
2018-04-29 17:55:00,9335.35
2018-04-29 17:56:00,9333.96
2018-04-29 17:57:00,9331.18
2018-04-29 17:58:00,9331.96
2018-04-29 17:59:00,9331.93
2018-04-29 18:00:00,9331.36
2018-04-29 18:01:00,9330.86
2018-04-29 18:02:00,9334.46
2018-04-29 18:03:00,9340.01
2018-04-29 18:04:00,9342.99
2018-04-29 18:05:00,9344.99
2018-04-29 18:06:00,9347.4
2018-04-29 18:07:00,9347.7
2018-04-29 18:08:00,9351.71
2018-04-29 18:09:00,9355.6
2018-04-29 18:10:00,9355.0
2018-04-29 18:11:00,9355.27
2018-04-29 18:12:00,9361.19
2018-04-29 18:13:00,9362.34
2018-04-29 18:14:00,9376.01
2018-04-29 18:15:00,9383.17
2018-04-29 18:16:00,9390.84
2018-04-29 18:17:00,9392.37
2018-04-29 18:18:00,9389.99
2018-04-29 18:19:00,9392.7
2018-04-29 18:20:00,9393.41
2018-04-29 18:21:00,9390.76
2018-04-29 18:22:00,9392.24
2018-04-29 18:23:00,9387.69
2018-04-29 18:24:00,9382.98
2018-04-29 18:25:00,9379.43
2018-04-29 18:26:00,9382.86
2018-04-29 18:27:00,9380.78
2018-04-29 18:28:00,9383.08
2018-04-29 18:29:00,9381.68
2018-04-29 18:30:00,9384.71
2018-04-29 18:31:00,9384.96
2018-04-29 18:32:00,9388.42
2018-04-29 18:33:00,9403.91
2018-04-29 18:34:00,9410.28
2018-04-29 18:35:00,9410.58
2018-04-29 18:36:00,9409.07
2018-04-29 18:37:00,9408.59
2018-04-29 18:38:00,9409.63
2018-04-29 18:39:00,9396.08
2018-04-29 18:40:00,9399.78
2018-04-29 18:41:00,9407.47
2018-04-29 18:42:00,9410.96
2018-04-29 18:43:00,9413.53
2018-04-29 18:44:00,9413.95
2018-04-29 18:45:00,9417.73
2018-04-29 18:46:00,9419.51
2018-04-29 18:47:00,9420.6
2018-04-29 18:48:00,9424.39
2018-04-29 18:49:00,9425.93
2018-04-29 18:50:00,9426.78
2018-04-29 18:51:00,9426.41
2018-04-29 18:52:00,9415.6
2018-04-29 18:53:00,9407.92
2018-04-29 18:54:00,9405.33
2018-04-29 18:55:00,9402.82
2018-04-29 18:56:00,9404.12
2018-04-29 18:57:00,9404.26
2018-04-29 18:58:00,9405.23
2018-04-29 18:59:00,9405.96
2018-04-29 19:00:00,9403.28
2018-04-29 19:01:00,9402.08
2018-04-29 19:02:00,9395.49
2018-04-29 19:03:00,9392.73
2018-04-29 19:04:00,9397.05
2018-04-29 19:05:00,9396.25
2018-04-29 19:06:00,9399.72
2018-04-29 19:07:00,9399.62
2018-04-29 19:08:00,9407.18
2018-04-29 19:09:00,9418.91
2018-04-29 19:10:00,9420.76
2018-04-29 19:11:00,9421.41
2018-04-29 19:12:00,9421.24
2018-04-29 19:13:00,9421.95
2018-04-29 19:14:00,9420.2
2018-04-29 19:15:00,9418.83
2018-04-29 19:16:00,9419.2
2018-04-29 19:17:00,9420.12
2018-04-29 19:18:00,9417.52
2018-04-29 19:19:00,9409.64
2018-04-29 19:20:00,9412.42
2018-04-29 19:21:00,9406.97
2018-04-29 19:22:00,9413.42
2018-04-29 19:23:00,9419.18
2018-04-29 19:24:00,9418.73
2018-04-29 19:25:00,9418.13
2018-04-29 19:26:00,9420.52
2018-04-29 19:27:00,9422.28
2018-04-29 19:28:00,9422.48
2018-04-29 19:29:00,9422.91
2018-04-29 19:30:00,9421.72
2018-04-29 19:31:00,9404.71
2018-04-29 19:32:00,9399.49
2018-04-29 19:33:00,9395.57
2018-04-29 19:34:00,9398.44
2018-04-29 19:35:00,9397.61
2018-04-29 19:36:00,9397.91
2018-04-29 19:37:00,9398.4
2018-04-29 19:38:00,9402.95
2018-04-29 19:39:00,9402.45
2018-04-29 19:40:00,9402.68
2018-04-29 19:41:00,9408.5
2018-04-29 19:42:00,9407.76
2018-04-29 19:43:00,9406.44
2018-04-29 19:44:00,9406.63
2018-04-29 19:45:00,9407.63
2018-04-29 19:46:00,9406.68
2018-04-29 19:47:00,9407.22
2018-04-29 19:48:00,9407.48
2018-04-29 19:49:00,9408.01
2018-04-29 19:50:00,9410.57
2018-04-29 19:51:00,9412.18
2018-04-29 19:52:00,9414.24
2018-04-29 19:53:00,9415.9
2018-04-29 19:54:00,9414.43
2018-04-29 19:55:00,9414.16
2018-04-29 19:56:00,9415.56
2018-04-29 19:57:00,9415.37
2018-04-29 19:58:00,9405.91
2018-04-29 19:59:00,9407.04
2018-04-29 20:00:00,9414.9
2018-04-29 20:01:00,9425.52
2018-04-29 20:02:00,9428.64
2018-04-29 20:03:00,9424.88
2018-04-29 20:04:00,9425.92
2018-04-29 20:05:00,9430.15
2018-04-29 20:06:00,9425.69
2018-04-29 20:07:00,9424.17
2018-04-29 20:08:00,9429.18
2018-04-29 20:09:00,9427.32
2018-04-29 20:10:00,9426.19
2018-04-29 20:11:00,9426.07
2018-04-29 20:12:00,9426.74
2018-04-29 20:13:00,9425.55
2018-04-29 20:14:00,9427.2
2018-04-29 20:15:00,9427.63
2018-04-29 20:16:00,9425.72
2018-04-29 20:17:00,9425.37
2018-04-29 20:18:00,9419.74
2018-04-29 20:19:00,9415.02
2018-04-29 20:20:00,9411.94
2018-04-29 20:21:00,9410.23
2018-04-29 20:22:00,9399.94
2018-04-29 20:23:00,9396.0
2018-04-29 20:24:00,9390.56
2018-04-29 20:25:00,9379.55
2018-04-29 20:26:00,9371.63
2018-04-29 20:27:00,9376.19
2018-04-29 20:28:00,9377.29
2018-04-29 20:29:00,9382.83
2018-04-29 20:30:00,9387.13
2018-04-29 20:31:00,9388.01
2018-04-29 20:32:00,9387.64
2018-04-29 20:33:00,9387.27
2018-04-29 20:34:00,9383.25
2018-04-29 20:35:00,9376.24
2018-04-29 20:36:00,9376.82
2018-04-29 20:37:00,9381.13
2018-04-29 20:38:00,9380.48
2018-04-29 20:39:00,9378.88
2018-04-29 20:40:00,9381.46
2018-04-29 20:41:00,9381.43
2018-04-29 20:42:00,9367.19
2018-04-29 20:43:00,9361.24
2018-04-29 20:44:00,9356.7
2018-04-29 20:45:00,9354.7
2018-04-29 20:46:00,9354.63
2018-04-29 20:47:00,9364.22
2018-04-29 20:48:00,9377.42
2018-04-29 20:49:00,9376.66
2018-04-29 20:50:00,9374.53
2018-04-29 20:51:00,9379.76
2018-04-29 20:52:00,9379.65
2018-04-29 20:53:00,9383.53
2018-04-29 20:54:00,9390.36
2018-04-29 20:55:00,9394.32
2018-04-29 20:56:00,9393.79
2018-04-29 20:57:00,9395.16
2018-04-29 20:58:00,9396.73
2018-04-29 20:59:00,9415.74
2018-04-29 21:00:00,9410.88
2018-04-29 21:01:00,9412.01
2018-04-29 21:02:00,9414.12
2018-04-29 21:03:00,9415.73
2018-04-29 21:04:00,9419.77
2018-04-29 21:05:00,9420.73
2018-04-29 21:06:00,9420.09
2018-04-29 21:07:00,9420.62
2018-04-29 21:08:00,9419.73
2018-04-29 21:09:00,9416.88
2018-04-29 21:10:00,9416.46
2018-04-29 21:11:00,9415.98
2018-04-29 21:12:00,9415.95
2018-04-29 21:13:00,9413.39
2018-04-29 21:14:00,9408.21
2018-04-29 21:15:00,9409.1
2018-04-29 21:16:00,9408.6
2018-04-29 21:17:00,9414.0
2018-04-29 21:18:00,9417.4
2018-04-29 21:19:00,9413.61
2018-04-29 21:20:00,9414.59
2018-04-29 21:21:00,9414.37
2018-04-29 21:22:00,9415.06
2018-04-29 21:23:00,9422.95
2018-04-29 21:24:00,9423.33
2018-04-29 21:25:00,9422.76
2018-04-29 21:26:00,9423.06
2018-04-29 21:27:00,9423.07
2018-04-29 21:28:00,9424.07
2018-04-29 21:29:00,9423.28
2018-04-29 21:30:00,9421.98
2018-04-29 21:31:00,9420.61
2018-04-29 21:32:00,9418.75
2018-04-29 21:33:00,9412.82
2018-04-29 21:34:00,9407.84
2018-04-29 21:35:00,9406.28
2018-04-29 21:36:00,9393.25
2018-04-29 21:37:00,9392.91
2018-04-29 21:38:00,9399.98
2018-04-29 21:39:00,9395.1
2018-04-29 21:40:00,9395.52
2018-04-29 21:41:00,9395.92
2018-04-29 21:42:00,9397.06
2018-04-29 21:43:00,9396.54
2018-04-29 21:44:00,9391.27
2018-04-29 21:45:00,9395.23
2018-04-29 21:46:00,9392.21
2018-04-29 21:47:00,9393.41
2018-04-29 21:48:00,9391.9
2018-04-29 21:49:00,9390.66
2018-04-29 21:50:00,9390.83
2018-04-29 21:51:00,9390.97
2018-04-29 21:52:00,9399.89
2018-04-29 21:53:00,9406.05
2018-04-29 21:54:00,9407.32
2018-04-29 21:55:00,9415.71
2018-04-29 21:56:00,9416.42
2018-04-29 21:57:00,9414.36
2018-04-29 21:58:00,9413.26
2018-04-29 21:59:00,9411.14
2018-04-29 22:00:00,9411.68
2018-04-29 22:01:00,9410.96
2018-04-29 22:02:00,9409.55
2018-04-29 22:03:00,9410.43
2018-04-29 22:04:00,9410.56
2018-04-29 22:05:00,9409.04
2018-04-29 22:06:00,9407.1
2018-04-29 22:07:00,9408.46
2018-04-29 22:08:00,9411.39
2018-04-29 22:09:00,9415.63
2018-04-29 22:10:00,9417.79
2018-04-29 22:11:00,9418.93
2018-04-29 22:12:00,9422.94
2018-04-29 22:13:00,9430.35
2018-04-29 22:14:00,9429.26
2018-04-29 22:15:00,9431.4
2018-04-29 22:16:00,9430.11
2018-04-29 22:17:00,9431.61
2018-04-29 22:18:00,9419.17
2018-04-29 22:19:00,9414.39
2018-04-29 22:20:00,9415.17
2018-04-29 22:21:00,9415.92
2018-04-29 22:22:00,9419.74
2018-04-29 22:23:00,9414.21
2018-04-29 22:24:00,9409.56
2018-04-29 22:25:00,9410.96
2018-04-29 22:26:00,9410.41
2018-04-29 22:27:00,9411.08
2018-04-29 22:28:00,9411.21
2018-04-29 22:29:00,9412.3
2018-04-29 22:30:00,9423.43
2018-04-29 22:31:00,9424.04
2018-04-29 22:32:00,9423.1
2018-04-29 22:33:00,9422.57
2018-04-29 22:34:00,9424.35
2018-04-29 22:35:00,9413.38
2018-04-29 22:36:00,9416.24
2018-04-29 22:37:00,9417.92
2018-04-29 22:38:00,9416.34
2018-04-29 22:39:00,9417.98
2018-04-29 22:40:00,9419.4
2018-04-29 22:41:00,9421.34
2018-04-29 22:42:00,9425.08
2018-04-29 22:43:00,9424.88
2018-04-29 22:44:00,9426.82
2018-04-29 22:45:00,9426.65
2018-04-29 22:46:00,9426.98
2018-04-29 22:47:00,9428.62
2018-04-29 22:48:00,9432.88
